player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Tevis Metcalf,184391,CB,MICHIGAN,2,0,222,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,7.7,1,13,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Justin Powe,156873,S,TROY,13,0,318,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,358,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Rodney Johnson,122103,CB,LOUISVILLE,8,0,210,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,1.6,1,61,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Tez Jeffery,186217,ED,TXAMEA,1,0,1139,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,1,1,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Devin Smith,211463,LB,TUSKEGEE,2,0,405,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,3.1,1,32,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Bertin Placide,186202,CB,MERRIMACK,11,0,385,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,1.0,1,105,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Shyheim Brown,143874,S,FLORIDA ST,9,0,167,0,2,0,0,1,0,50.0,2,1,25.0,0,0,0,0,3.8,4,105,3,50.0,0,0,1,0,50.0,2,2,75.0,1,1,0,1,1,0
Josh Baka,156915,S,UAB,1,0,321,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,50.0,1,2,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jahzir Dukes,197728,CB,NC CENT,7,0,247,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.7,1,148,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Gavin Shipman,148908,CB,CHARLOTTE,9,0,136,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,0.6,1,165,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tyler Bride,122432,S,JVILLE ST,1,0,196,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,16.7,1,6,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Elijah Dotson,204144,CB,MICHIGAN,8,0,222,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,1.5,1,66,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Diwonne Williams,202594,LB,ALAB A&M,2,0,104,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,50.0,1,2,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Tay'vion Lawson,198615,CB,KENNESAW,9,0,200,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,1.8,1,55,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Rontravious Perry,189865,LB,NORFOLK,6,0,244,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,7.1,2,28,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Denzel Williams,211060,CB,PACENY,1,0,1536,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,12.5,1,8,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
John Howse IV,146966,S,MIDDLE TN,4,0,224,1,0,0,1,0,0,66.7,2,2,75.0,1,1,0,0,2.9,3,103,2,50.0,0,0,0,0,33.3,1,0,0.0,0,0,0,1,1,0
Adrian Wilson,176698,S,ARIZONA ST,12,0,110,1,1,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0.6,2,349,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Jeadyn Lukus,156247,CB,CLEMSON,9,0,140,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.8,1,119,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Ben Osueke,173278,CB,TEMPLE,12,0,306,0,1,0,0,0,0,0.0,0,0,,0,0,0,1,0.3,1,289,1,50.0,0,0,1,1,100.0,1,1,50.0,0,0,0,0,0,0
Keyon Washington,189945,CB,BOWL GREEN,10,0,122,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,1.1,2,189,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Thaddeus Dixon,158614,CB,N CAROLINA,7,0,245,1,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,1.0,2,199,2,50.0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0,0
Isiah Davis,158612,CB,FL A&M,7,0,164,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.3,1,44,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Ryan Moore,162318,S,SACR HEART,11,0,280,0,1,0,0,0,0,33.3,1,1,100.0,1,1,0,0,2.3,3,133,2,50.0,0,0,1,0,66.7,2,1,25.0,0,0,0,1,1,0
Smith Snowden,176662,CB,UTAH,13,0,328,0,2,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0.6,2,318,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Brian Nelson II,173211,CB,NC STATE,13,0,248,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0.3,1,347,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Carson Foxen,213135,LB,WABASH,1,0,1167,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,28.6,2,7,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Antwone Watts,167238,S,BETH COOK,12,0,119,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.2,1,409,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jordan Young,198792,S,MICHIGAN,10,0,222,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,1.1,1,92,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Joshua Collins,185897,LB,W CAROLINA,1,0,344,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,33.3,1,3,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Daevon Iles,190065,S,DOMINION,12,0,263,1,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0.8,2,244,2,50.0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0,0
CJ Allen Jr.,188368,LB,GA SOUTHRN,10,0,174,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,3.5,2,57,1,50.0,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
D'Arco Perkins-McAllister,144701,CB,LA MONROE,11,0,209,0,1,0,0,0,0,71.4,5,3,60.0,3,3,0,1,2.6,7,274,4,50.0,0,0,1,1,28.6,2,1,25.0,0,0,0,3,3,0
Rashad Battle,123003,CB,PITTSBURGH,11,0,268,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.7,2,271,1,50.0,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Peder Haugo,191987,LB,N DAK ST,8,0,250,2,1,0,1,0,0,50.0,1,1,50.0,0,0,0,0,6.5,3,46,3,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Jalen Hodo,155897,S,CENT ARK,7,0,132,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,2.1,1,48,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jalen Stroman,144106,S,NOTRE DAME,11,0,258,0,1,0,0,0,0,33.3,1,1,100.0,1,1,0,1,1.6,3,189,2,50.0,0,0,1,1,66.7,2,1,25.0,0,0,0,1,1,0
Treylan James,178645,CB,SOUTHERN U,11,0,297,0,1,0,0,0,0,0.0,0,0,,0,0,0,1,0.3,1,327,1,50.0,0,0,1,1,100.0,1,1,50.0,0,0,0,0,0,0
Alijah Jones,199007,S,NWESTERN,3,0,256,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,3.4,1,29,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Bud Clark,123066,S,TCU,11,0,305,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.8,3,373,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Ibn McDaniels,197075,CB,SYRACUSE,7,0,304,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,1.6,1,62,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Isaiah Watts,192177,CB,MOREHEAD,8,0,234,0,1,0,0,0,0,0.0,0,0,,0,0,0,1,0.9,1,107,1,50.0,0,0,1,1,100.0,1,1,50.0,0,0,0,0,0,0
JaCorey Thomas,157078,S,GEORGIA,14,0,173,0,2,0,0,2,0,75.0,3,3,66.7,1,1,0,0,1.4,4,281,3,50.0,0,0,0,0,25.0,1,0,0.0,0,0,0,1,1,0
Isaiah Farris,162662,CB,BOSTON COL,11,0,121,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,284,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Kierstan Rogers,167023,HB,KY STATE,1,0,378,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,1,1,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Isaiah Wadsworth,139159,CB,TULANE,13,0,319,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.9,1,111,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Khari Bendolph,204921,LB,JVILLE ST,5,0,196,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,3.6,1,28,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jacob Bower,175477,LB,NEBRASKA,6,0,238,0,1,0,0,0,0,,0,0,,0,0,0,0,6.3,1,16,1,50.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Vaboue Toure,183613,S,PENN STATE,5,0,266,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,3.3,2,61,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Frank Sirufo,201699,ED,SACR HEART,1,0,280,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,1,1,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Aaron Wofford,145950,CB,W MICHIGAN,14,0,347,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,284,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Derrick Hartley Jr.,160529,S,HOWARD,9,0,184,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,2.3,1,43,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Luke Dale,185653,LB,LAFAYETTE,1,0,203,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,25.0,1,4,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Landon Sylvie,192876,S,SE MO ST,12,0,293,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,399,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Kamren Amao,152248,S,PRVIEW A&M,12,0,270,0,0,0,0,0,0,50.0,1,1,100.0,1,1,0,0,0.6,2,325,1,50.0,0,0,0,0,50.0,1,0,0.0,0,0,0,1,1,0
Kaleb Miles,202699,CB,TXAMEA,10,0,1139,0,2,0,0,1,1,75.0,3,2,50.0,1,1,0,1,1.3,4,313,3,50.0,0,0,1,0,25.0,1,1,50.0,0,0,0,1,1,0
Kaleb Hutchinson,156677,S,MERCER,12,0,219,0,0,0,0,0,0,50.0,1,1,100.0,1,0,0,0,0.6,2,362,1,50.0,0,0,0,0,50.0,1,0,0.0,0,0,0,1,0,0
Zach Twedt,144872,LB,IOWA,1,0,192,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,50.0,1,2,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tayden Phillips,170651,S,CAL POLY,3,0,129,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.3,1,43,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Jack Ellison,190371,LB,WASH STATE,5,0,341,1,1,0,1,0,0,50.0,1,1,50.0,0,0,0,0,3.4,2,59,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Charles Lester III,183306,CB,FLORIDA ST,9,0,167,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,2.6,1,39,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Omillio Agard,183650,CB,WISCONSIN,9,0,349,0,0,0,0,0,0,50.0,1,1,100.0,1,1,0,0,1.3,2,159,1,50.0,0,0,0,0,50.0,1,0,0.0,0,0,0,1,1,0
Jahquez Robinson,123931,S,AUBURN,12,0,115,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,1,189,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Logan Mackey,173666,CB,WEBER ST,9,0,342,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,1.0,2,191,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Brandon Chambers Jr.,185568,CB,YNGTOWN ST,3,0,353,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,2.7,1,37,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Brady Beaner,202261,CB,MONTANA,6,0,232,1,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.2,2,91,2,50.0,0,1,1,0,100.0,2,2,50.0,0,0,0,0,0,0
Jaydon Williams,193278,S,ALBANY,4,0,106,0,1,0,0,0,0,,0,0,,0,0,0,0,3.3,1,30,1,50.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Victor Villafuerte,190473,S,NEW MEXICO,1,0,241,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,1,1,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Josh Jones,212797,CB,JOHNCA,9,0,926,0,1,0,0,1,0,66.7,2,2,75.0,1,1,0,0,2.7,3,112,2,50.0,0,0,0,0,33.3,1,0,0.0,0,0,0,1,1,0
Terian Williams II,157274,S,BUCKNELL,5,0,125,0,2,0,0,2,0,50.0,2,2,50.0,0,0,0,0,3.1,4,127,3,50.0,0,0,0,0,50.0,2,1,50.0,1,1,0,1,1,0
TeQuan Latimore,172217,S,FL A&M,4,0,164,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,2.3,1,44,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kaquan Kimber,182404,LB,TUSKEGEE,1,0,405,1,0,0,0,0,0,33.3,1,0,0.0,0,0,0,1,18.8,3,16,2,50.0,0,1,0,1,66.7,2,2,75.0,1,1,0,1,1,0
Bakari McCall,189210,S,ALCORN ST,11,0,107,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,291,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Brendan Hale,165803,S,TENN STATE,6,0,308,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0.7,1,151,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
AJ Tuitele,205447,LB,USC,2,0,326,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,12.5,1,8,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Brock Steel,170703,LB,MONTANA ST,5,0,233,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.9,1,35,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Daryus Dixson,199900,CB,PENN STATE,10,0,266,1,2,0,0,2,0,50.0,4,2,25.0,0,0,0,0,4.1,8,194,5,43.8,0,1,0,0,50.0,4,3,62.5,2,1,0,2,1,0
Jalen Todd,183816,CB,KANSAS,11,0,198,1,1,0,1,0,0,57.1,4,1,12.5,0,0,0,0,2.2,7,312,4,42.9,0,0,1,0,42.9,3,3,83.3,2,2,0,2,2,0
Melvin Jordan IV,162449,LB,GA TECH,8,0,176,1,3,0,0,3,0,71.4,5,4,50.0,1,1,0,0,9.6,7,73,5,42.9,0,1,0,0,28.6,2,1,25.0,0,0,0,1,1,0
Anthony Chideme-Alfaro,148750,CB,N DAK ST,13,0,250,1,2,0,1,2,1,83.3,5,4,50.0,1,1,0,1,2.7,6,219,4,41.7,0,0,0,0,16.7,1,0,0.0,0,0,0,1,1,0
Domonique Davis,180509,LB,CENTRAL ST,1,0,366,1,2,0,1,1,0,66.7,4,3,50.0,1,1,0,0,18.8,6,32,4,41.7,0,0,1,0,33.3,2,1,25.0,0,1,2,1,2,2
Adon Shuler,171098,S,NOTRE DAME,12,0,258,1,1,0,0,1,0,75.0,3,1,16.7,0,0,0,0,1.3,5,382,3,40.0,0,1,0,0,25.0,1,1,50.0,0,0,0,1,1,0
Karon Prunty,122574,CB,WAKE,13,0,339,1,1,0,0,1,1,80.0,4,2,37.5,1,1,0,1,1.1,5,439,3,40.0,0,1,0,0,20.0,1,1,50.0,0,0,0,1,1,0
Joey Pope,176126,S,W MICHIGAN,13,0,347,1,1,0,1,0,0,60.0,3,2,50.0,1,0,0,0,2.0,5,253,3,40.0,0,0,1,0,40.0,2,1,25.0,0,0,0,1,0,0
Evan Jackson,173204,S,N TEXAS,14,0,251,0,2,0,0,0,0,40.0,2,1,50.0,1,1,0,0,2.0,5,245,3,40.0,0,0,2,0,60.0,3,2,33.3,0,0,0,1,1,0
Jack Dwyer,148046,S,ILL STATE,12,0,188,2,3,0,2,3,2,88.9,8,5,31.3,0,0,0,2,2.9,9,312,6,38.9,0,0,0,0,11.1,1,1,100.0,1,0,0,1,0,0
Ryan Barrett,170788,S,E TENN ST,11,0,157,1,2,0,1,0,0,50.0,2,1,25.0,0,0,0,0,2.8,4,145,3,37.5,0,0,2,0,50.0,2,2,50.0,0,0,0,0,0,0
Zion Washington,145997,S,BOISE ST,12,0,120,2,2,0,1,0,0,50.0,3,2,50.0,1,1,0,1,2.3,8,341,5,37.5,0,1,1,1,50.0,3,2,33.3,0,0,0,1,1,0
Jaquise Alexander,162189,CB,N DAK ST,13,0,250,0,1,0,0,1,0,50.0,2,2,75.0,1,1,0,0,1.4,4,288,2,37.5,0,0,0,0,50.0,2,0,0.0,0,0,0,1,1,0
Darius Malcolm Jr.,185938,CB,WOFFORD,12,0,350,0,1,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0.9,4,467,2,37.5,0,0,1,0,75.0,3,2,50.0,1,1,0,1,1,0
Yannis Karlaftis,145120,LB,NWESTERN,5,0,256,1,2,0,1,2,0,100.0,4,3,37.5,0,0,0,0,15.4,4,26,3,37.5,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Malik Muhammad,173165,CB,TEXAS,11,0,311,0,1,0,0,0,0,50.0,2,1,50.0,1,1,0,0,1.1,4,353,2,37.5,0,0,1,0,50.0,2,1,25.0,0,0,0,1,1,0
JR Strauss,160453,LB,VILLANOVA,2,0,334,0,1,0,0,1,0,50.0,2,2,75.0,1,0,0,0,20.0,4,20,2,37.5,0,0,0,0,50.0,2,0,0.0,0,0,0,1,0,0
Desman Hearns,160586,CB,WYOMING,12,0,351,0,3,0,0,3,2,100.0,4,3,37.5,0,0,0,2,1.2,4,344,3,37.5,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jaylin Lackey,188517,CB,VANDERBILT,12,0,333,1,2,0,1,0,0,50.0,2,1,25.0,0,0,0,1,2.6,4,153,3,37.5,0,0,2,1,50.0,2,2,50.0,0,0,0,0,0,0
Aidan Thompson,170440,LB,JVILLE ST,3,0,196,2,1,0,2,1,0,100.0,4,3,37.5,0,0,0,0,13.8,4,29,3,37.5,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Ben Finneseth,154599,S,COLORADO,7,0,143,2,1,0,1,1,0,50.0,2,2,50.0,0,0,0,0,3.7,4,109,3,37.5,0,1,0,0,50.0,2,1,25.0,0,0,0,0,0,0
Chris Chasia,180228,LB,NEWHVN,2,0,1013,1,0,0,0,0,0,33.3,1,1,100.0,1,1,0,0,50.0,4,8,2,37.5,0,1,0,0,66.7,2,1,25.0,0,0,0,1,1,0
Mordecai McDaniel,124387,S,OKLA STATE,7,0,262,0,1,0,0,0,0,75.0,3,1,33.3,1,1,0,1,2.6,4,152,2,37.5,0,0,1,1,25.0,1,1,50.0,0,0,0,1,1,0
Cade Caruso,192189,LB,STTHOM,3,0,1129,1,0,0,1,0,0,25.0,1,1,50.0,0,0,0,0,40.0,4,10,2,37.5,0,0,0,0,75.0,3,1,33.3,1,0,0,1,0,0
Epoki Fakaosi,201854,LB,TENN STATE,7,0,308,1,3,0,0,0,0,42.9,3,1,33.3,1,1,0,0,20.0,8,40,5,37.5,0,1,3,0,57.1,4,4,50.0,0,0,0,1,1,0
Jabril Williams,163230,CB,ARMY,12,0,114,1,2,0,0,1,0,25.0,1,1,50.0,0,0,0,0,3.1,4,127,3,37.5,0,1,1,0,75.0,3,2,33.3,0,0,0,0,0,0
Jayden Shipps,200309,CB,MARYLAND,8,0,215,0,1,0,0,0,0,25.0,1,0,0.0,0,0,1,0,5.4,4,74,2,37.5,0,0,1,0,75.0,3,2,50.0,1,1,0,1,1,1
Drew Nyangweso,192169,CB,CITADEL,10,0,139,1,2,0,1,1,1,75.0,3,2,33.3,0,0,0,1,2.2,4,181,3,37.5,0,0,1,0,25.0,1,1,50.0,0,0,0,0,0,0
Dorian Plumley,144634,S,ABILENE CH,14,0,100,1,6,0,1,4,0,60.0,9,6,38.9,1,2,1,0,2.8,15,531,9,36.7,0,0,2,0,40.0,6,3,33.3,1,1,0,2,3,1
Cam Chadwick Jr.,171036,CB,UCONN,13,0,146,1,2,0,0,0,0,14.3,1,0,0.0,0,0,0,0,1.7,7,413,4,35.7,0,1,2,0,85.7,6,4,41.7,1,1,0,1,1,0
Branden Smith,149825,CB,STTHOM,9,0,1129,0,1,0,0,1,0,71.4,5,3,50.0,2,0,0,0,5.5,7,128,3,35.7,0,0,0,0,28.6,2,0,0.0,0,0,0,2,0,0
Amir Renwick,171059,LB,UCONN,8,0,146,2,4,0,1,2,0,50.0,5,3,30.0,0,0,0,0,32.6,14,43,8,35.7,0,0,2,0,50.0,5,3,40.0,1,1,0,2,2,0
Kwantre' Harry,165453,CB,SCAR STATE,11,0,290,2,1,0,1,1,0,40.0,4,2,25.0,0,1,1,0,8.0,10,125,5,35.0,0,1,0,0,60.0,6,3,41.7,2,2,0,2,3,1
Avieon Terrell,170031,CB,CLEMSON,12,0,140,1,2,0,0,1,1,33.3,4,2,37.5,1,1,0,1,3.4,13,385,6,34.6,0,1,1,0,66.7,8,3,25.0,1,1,0,3,3,0
Levi Robins,171132,CB,COLUMBIA,8,0,145,2,0,0,1,0,0,66.7,2,1,25.0,0,0,0,0,2.9,3,104,2,33.3,0,1,0,0,33.3,1,1,50.0,0,0,0,0,0,0
Nick Beidl,177777,S,VALPO,3,0,332,2,0,0,0,0,0,0.0,0,0,,0,0,0,0,9.1,3,33,2,33.3,0,2,0,0,100.0,3,2,33.3,0,0,0,0,0,0
Kimal Clark,164993,S,INDIANA ST,12,0,191,2,0,0,1,0,0,33.3,2,1,25.0,0,0,0,0,2.2,9,409,4,33.3,0,1,0,0,66.7,4,1,12.5,0,0,0,2,2,0
Cadarius Newcomb,210694,LB,LANECOL,1,0,942,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,9.7,3,31,1,33.3,0,0,0,0,66.7,2,1,50.0,1,1,0,1,1,0
CJ Wood,172093,CB,LEHIGH,6,0,205,0,0,0,0,0,0,66.7,2,1,50.0,1,1,0,0,5.8,3,52,1,33.3,0,0,0,0,33.3,1,0,0.0,0,0,0,1,1,0
James Banks,210651,S,LANECOL,1,0,942,1,1,0,0,0,0,0.0,0,0,,0,0,0,0,37.5,3,8,2,33.3,0,1,1,0,100.0,3,2,33.3,0,0,0,0,0,0
Canden Grogan,150353,CB,TEXAS ST,9,0,314,0,2,0,0,0,0,33.3,1,0,0.0,0,0,0,1,1.9,3,157,2,33.3,0,0,2,1,66.7,2,2,50.0,0,0,0,0,0,0
Mikale Greer,128324,CB,N ARIZONA,12,0,252,0,0,0,0,0,0,66.7,2,1,50.0,1,1,0,0,1.3,3,228,1,33.3,0,0,0,0,33.3,1,0,0.0,0,0,0,1,1,0
Devon Marshall,160445,CB,NC STATE,13,0,248,1,1,0,1,1,0,100.0,3,2,33.3,0,0,0,0,0.7,3,411,2,33.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jeffson Locke,186252,ED,AUSTINPEAY,3,0,116,1,1,0,1,0,0,50.0,3,1,16.7,0,0,1,0,75.0,6,8,3,33.3,0,0,1,0,50.0,3,2,50.0,1,1,0,1,1,1
Colin Douglas,185731,S,ST FRANCIS,11,0,299,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,1.0,3,294,1,33.3,0,0,0,0,66.7,2,1,50.0,1,1,0,1,1,0
Ty Moss,123828,S,TENN TECH,6,0,309,1,1,0,1,1,0,66.7,2,2,50.0,0,0,0,0,3.9,3,76,2,33.3,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Jalarrion Andrews,186262,S,CENT ARK,8,0,132,0,2,0,0,2,0,83.3,5,3,40.0,1,1,0,0,7.5,6,80,3,33.3,0,0,0,0,16.7,1,0,0.0,0,0,0,1,1,0
Tymere Burton,175789,LB,UTAH ST,1,0,329,0,0,0,0,0,0,33.3,1,1,100.0,1,1,0,0,17.6,3,17,1,33.3,0,0,0,0,66.7,2,0,0.0,0,0,0,1,1,0
Barrett Newman,174937,LB,NWSTATE,10,0,257,0,2,0,0,1,0,100.0,2,1,25.0,0,0,0,0,5.5,3,55,2,33.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Taylor Heim,173699,LB,OKLAHOMA,3,0,261,2,2,0,1,0,0,16.7,1,1,50.0,0,0,0,1,27.3,6,22,4,33.3,0,1,2,1,83.3,5,3,30.0,0,0,0,0,0,0
Christen Williams,169215,CB,GRAMBLING,6,0,177,0,6,0,0,3,0,55.6,5,3,30.0,0,0,0,0,12.0,9,75,6,33.3,0,0,3,0,44.4,4,3,37.5,0,0,0,0,0,0
Rod Finley,165306,S,STTHOM,10,0,1129,1,1,0,0,0,0,33.3,1,0,0.0,0,0,0,0,3.5,3,85,2,33.3,0,1,1,0,66.7,2,2,50.0,0,0,0,0,0,0
Austin Brawley,164120,S,NEW MEXICO,5,0,241,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.0,3,150,1,33.3,0,0,0,0,100.0,3,1,33.3,1,1,0,1,1,0
Noa Calaycay,178246,CB,IDAHO ST,8,0,186,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,2.1,3,145,1,33.3,0,0,0,0,66.7,2,1,50.0,1,1,0,1,1,0
Dean Shaffer,151157,LB,UMASS,4,0,216,1,1,0,1,1,1,100.0,3,2,33.3,0,0,0,1,7.0,3,43,2,33.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
