year,week,player,team,conf,opp,pts,opp_pts,yds,att
2020,12,Nick Tronti,Florida Atlantic,Conference USA,Massachusetts,24,2,25.0,2.0
2020,12,Wilile Taggart Jr.,Florida Atlantic,Conference USA,Massachusetts,24,2,0.0,1.0
2020,12,Will Koch,Massachusetts,FBS Independents,Florida Atlantic,2,24,67.0,22.0
2020,12,Garrett Dzuro,Massachusetts,FBS Independents,Florida Atlantic,2,24,23.0,7.0
2020,12,Andrew Brito,Massachusetts,FBS Independents,Florida Atlantic,2,24,-5.0,1.0
2020,12,Spencer Rattler,Oklahoma,Big 12,Oklahoma State,41,13,301.0,24.0
2020,12,Spencer Sanders,Oklahoma State,Big 12,Oklahoma,13,41,97.0,19.0
2020,12,Shane Illingworth,Oklahoma State,Big 12,Oklahoma,13,41,71.0,21.0
2020,12,Brock Purdy,Iowa State,Big 12,Kansas State,45,0,236.0,20.0
2020,12,Hunter Dekkers,Iowa State,Big 12,Kansas State,45,0,63.0,5.0
2020,12,Nick Ast,Kansas State,Big 12,Iowa State,0,45,44.0,10.0
2020,12,Will Howard,Kansas State,Big 12,Iowa State,0,45,32.0,9.0
2020,12,Jason Bean,North Texas,Conference USA,Rice,27,17,120.0,20.0
2020,12,Michael Collins,Rice,Conference USA,North Texas,17,27,327.0,34.0
2020,12,Chase Griffin,UCLA,Pac-12,Oregon,35,38,195.0,31.0
2020,12,Tyler Shough,Oregon,Pac-12,UCLA,38,35,334.0,30.0
2020,12,Grant Gunnell,Arizona,Pac-12,Washington,27,44,259.0,39.0
2020,12,Dylan Morris,Washington,Pac-12,Arizona,44,27,230.0,25.0
2020,12,Jacob Sirmon,Washington,Pac-12,Arizona,44,27,9.0,1.0
2020,12,Tristan Gebbia,Oregon State,Pac-12,California,31,27,147.0,20.0
2020,12,Tyjon Lindsey,Oregon State,Pac-12,California,31,27,8.0,1.0
2020,12,Chase Garbers,California,Pac-12,Oregon State,27,31,315.0,42.0
2020,12, Team,California,Pac-12,Oregon State,27,31,0.0,1.0
2020,12,Jake Bentley,Utah,Pac-12,USC,17,33,171.0,28.0
2020,12,Cameron Rising,Utah,Pac-12,USC,17,33,45.0,6.0
2020,12,Kedon Slovis,USC,Pac-12,Utah,33,17,264.0,35.0
2020,12,Rett Files,North Alabama,Big South,BYU,14,66,200.0,21.0
2020,12,Blake Dever,North Alabama,Big South,BYU,14,66,107.0,19.0
2020,12,Zach Wilson,BYU,FBS Independents,North Alabama,66,14,212.0,16.0
2020,12,Baylor Romney,BYU,FBS Independents,North Alabama,66,14,65.0,10.0
2020,12,Bailey Hockman,NC State,ACC,Liberty,15,14,154.0,27.0
2020,12,Malik Willis,Liberty,FBS Independents,NC State,14,15,172.0,32.0
2020,12,Feleipe Franks,Arkansas,SEC,LSU,24,27,339.0,26.0
2020,12,TJ Finley,LSU,SEC,Arkansas,27,24,271.0,42.0
2020,12,Zach Gibson,Akron,Mid-American,Kent State,35,69,154.0,15.0
2020,12,Dustin Crum,Kent State,Mid-American,Akron,69,35,348.0,25.0
2020,12,Collin Schlee,Kent State,Mid-American,Akron,69,35,12.0,2.0
2020,12,Preston Hutchinson,Eastern Michigan,Mid-American,Toledo,28,45,244.0,38.0
2020,12,Aaron Jackson,Eastern Michigan,Mid-American,Toledo,28,45,0.0,1.0
2020,12,Eli Peters,Toledo,Mid-American,Eastern Michigan,45,28,190.0,15.0
2020,12,Carter Bradley,Toledo,Mid-American,Eastern Michigan,45,28,108.0,8.0
2020,12,Dequan Finn,Toledo,Mid-American,Eastern Michigan,45,28,0.0,1.0
2020,12,Gunnar Watson,Troy,Sun Belt,Middle Tennessee,17,20,300.0,39.0
2020,12,Asher O'Hara,Middle Tennessee,Conference USA,Troy,20,17,210.0,23.0
2020,12,Tyrrell Pigrome,Western Kentucky,Conference USA,Florida International,38,21,121.0,25.0
2020,12,Max Bortenschlager,Florida International,Conference USA,Western Kentucky,21,38,106.0,18.0
2020,12,Kaylan Wiggins,Florida International,Conference USA,Western Kentucky,21,38,39.0,11.0
2020,12,Stone Norton,Florida International,Conference USA,Western Kentucky,21,38,2.0,8.0
2020,12,Tate Whatley,Southern Miss,Conference USA,UTSA,20,23,272.0,39.0
2020,12,Frank Harris,UTSA,Conference USA,Southern Miss,23,20,71.0,19.0
2020,12,Holton Ahlers,East Carolina,American Athletic,Temple,28,3,182.0,22.0
2020,12,Kamal Gray,Temple,American Athletic,East Carolina,3,28,95.0,21.0
2020,12,Branden Mack,Temple,American Athletic,East Carolina,3,28,0.0,2.0
2020,12,Dillon Gabriel,UCF,American Athletic,Cincinnati,33,36,243.0,48.0
2020,12,Desmond Ridder,Cincinnati,American Athletic,UCF,36,33,338.0,32.0
2020,12,Trae Self,Stephen F. Austin,Southland,Memphis,14,56,124.0,30.0
2020,12,Preston Weeks,Stephen F. Austin,Southland,Memphis,14,56,45.0,11.0
2020,12,Brady White,Memphis,American Athletic,Stephen F. Austin,56,14,269.0,31.0
2020,12,Connor Adair,Memphis,American Athletic,Stephen F. Austin,56,14,0.0,2.0
2020,12,Michael Pratt,Tulane,American Athletic,Tulsa,24,30,76.0,17.0
2020,12,Davis Brin,Tulsa,American Athletic,Tulane,30,24,266.0,28.0
2020,12,Seth Boomer,Tulsa,American Athletic,Tulane,30,24,60.0,13.0
2020,12,Zach Smith,Tulsa,American Athletic,Tulane,30,24,17.0,6.0
2020,12, Team,Tulsa,American Athletic,Tulane,30,24,0.0,1.0
2020,12,Brady McBride,Texas State,Sun Belt,Arkansas State,47,45,443.0,45.0
2020,12,Layne Hatcher,Arkansas State,Sun Belt,Texas State,45,47,254.0,22.0
2020,12,Logan Bonner,Arkansas State,Sun Belt,Texas State,45,47,208.0,26.0
2020,12,Cornelious Brown,Georgia State,Sun Belt,South Alabama,31,14,334.0,28.0
2020,12,Desmond Trotter,South Alabama,Sun Belt,Georgia State,14,31,211.0,43.0
2020,12,Tyhier Tyler,Army,FBS Independents,Georgia Southern,28,27,25.0,1.0
2020,12,Shai Werts,Georgia Southern,Sun Belt,Army,27,28,80.0,7.0
2020,12,Justin Tomlin,Georgia Southern,Sun Belt,Army,27,28,56.0,4.0
2020,12, Team,Georgia Southern,Sun Belt,Army,27,28,0.0,2.0
2020,12,Grayson McCall,Coastal Carolina,Sun Belt,App State,34,23,200.0,21.0
2020,12,Zac Thomas,App State,Sun Belt,Coastal Carolina,23,34,211.0,29.0
2020,12, Team,App State,Sun Belt,Coastal Carolina,23,34,0.0,1.0
2020,12,Daniel Richardson,Central Michigan,Mid-American,Western Michigan,44,52,157.0,19.0
2020,12,Kalil Pimpleton,Central Michigan,Mid-American,Western Michigan,44,52,30.0,2.0
2020,12,Kaleb Eleby,Western Michigan,Mid-American,Central Michigan,52,44,382.0,20.0
2020,12,Ross Bowers,Northern Illinois,Mid-American,Ball State,25,31,300.0,40.0
2020,12, Team,Northern Illinois,Mid-American,Ball State,25,31,0.0,1.0
2020,12,Drew Plitt,Ball State,Mid-American,Northern Illinois,31,25,214.0,25.0
2020,12,Brennan Armstrong,Virginia,ACC,Abilene Christian,55,15,383.0,23.0
2020,12,Lindell Stone,Virginia,ACC,Abilene Christian,55,15,23.0,5.0
2020,12,Keytaon Thompson,Virginia,ACC,Abilene Christian,55,15,-3.0,1.0
2020,12,Stone Earle,Abilene Christian,Southland,Virginia,15,55,150.0,31.0
2020,12,Peyton Mansell,Abilene Christian,Southland,Virginia,15,55,128.0,13.0
2020,12,Matt McDonald,Bowling Green,Mid-American,Buffalo,17,42,219.0,27.0
2020,12,Kyle Vantrease,Buffalo,Mid-American,Bowling Green,42,17,74.0,12.0
2020,12,Kenny Pickett,Pittsburgh,ACC,Virginia Tech,47,14,404.0,52.0
2020,12,Hendon Hooker,Virginia Tech,ACC,Pittsburgh,14,47,260.0,22.0
2020,12,Quincy Patterson II,Virginia Tech,ACC,Pittsburgh,14,47,18.0,4.0
2020,12,Malik Cunningham,Louisville,ACC,Syracuse,30,0,219.0,28.0
2020,12,Evan Conley,Louisville,ACC,Syracuse,30,0,43.0,3.0
2020,12,Jawon Pass,Louisville,ACC,Syracuse,30,0,17.0,3.0
2020,12,JaCobian Morgan,Syracuse,ACC,Louisville,0,30,40.0,12.0
2020,12,Rex Culpepper,Syracuse,ACC,Louisville,0,30,5.0,4.0
2020,12,Chevan Cordeiro,Hawai'i,Mountain West,Boise State,32,40,253.0,48.0
2020,12,Hank Bachmeier,Boise State,Mountain West,Hawai'i,40,32,278.0,31.0
2020,12,CT Thomas,Boise State,Mountain West,Hawai'i,40,32,3.0,1.0
2020,12,Haaziq Daniels,Air Force,Mountain West,New Mexico,28,0,66.0,5.0
2020,12,Trae Hall,New Mexico,Mountain West,Air Force,0,28,221.0,42.0
2020,12,Carson Strong,Nevada,Mountain West,San Diego State,26,21,288.0,46.0
2020,12,Toa Taua,Nevada,Mountain West,San Diego State,26,21,0.0,1.0
2020,12,Lucas Johnson,San Diego State,Mountain West,Nevada,21,26,184.0,24.0
2020,12,Carson Baker,San Diego State,Mountain West,Nevada,21,26,0.0,1.0
2020,12,Michael Penix Jr.,Indiana,Big Ten,Ohio State,35,42,495.0,50.0
2020,12,Justin Fields,Ohio State,Big Ten,Indiana,42,35,300.0,30.0
2020,12,Cade McNamara,Michigan,Big Ten,Rutgers,48,42,260.0,36.0
2020,12,Joe Milton,Michigan,Big Ten,Rutgers,48,42,89.0,12.0
2020,12,Noah Vedral,Rutgers,Big Ten,Michigan,42,48,378.0,42.0
2020,12,Aaron Young,Rutgers,Big Ten,Michigan,42,48,0.0,1.0
2020,12,Spencer Petras,Iowa,Big Ten,Penn State,41,21,186.0,28.0
2020,12,Sean Clifford,Penn State,Big Ten,Iowa,21,41,174.0,22.0
2020,12,Will Levis,Penn State,Big Ten,Iowa,21,41,106.0,16.0
2020,12,Peyton Ramsey,Northwestern,Big Ten,Wisconsin,17,7,203.0,44.0
2020,12,Riley Lees,Northwestern,Big Ten,Wisconsin,17,7,36.0,1.0
2020,12,Graham Mertz,Wisconsin,Big Ten,Northwestern,7,17,230.0,41.0
2020,12, Team,Wisconsin,Big Ten,Northwestern,7,17,0.0,1.0
2020,12,Jack Plummer,Purdue,Big Ten,Minnesota,31,34,367.0,42.0
2020,12, Team,Purdue,Big Ten,Minnesota,31,34,0.0,1.0
2020,12,Tanner Morgan,Minnesota,Big Ten,Purdue,34,31,264.0,22.0
2020,12,Brandon Peters,Illinois,Big Ten,Nebraska,41,23,205.0,25.0
2020,12,Luke McCaffrey,Nebraska,Big Ten,Illinois,23,41,134.0,26.0
2020,12,Adrian Martinez,Nebraska,Big Ten,Illinois,23,41,43.0,4.0
2020,13,Sam Howell,North Carolina,ACC,Notre Dame,17,31,211.0,27.0
2020,13,Ian Book,Notre Dame,FBS Independents,North Carolina,31,17,279.0,33.0
2020,13,Luke Doty,South Carolina,SEC,Georgia,16,45,190.0,22.0
2020,13,JT Daniels,Georgia,SEC,South Carolina,45,16,139.0,16.0
2020,13,Terry Wilson,Kentucky,SEC,Florida,10,34,62.0,18.0
2020,13,Joey Gatewood,Kentucky,SEC,Florida,10,34,0.0,1.0
2020,13,Kyle Trask,Florida,SEC,Kentucky,34,10,256.0,27.0
2020,13,Emory Jones,Florida,SEC,Kentucky,34,10,46.0,4.0
2020,13,Kadarius Toney,Florida,SEC,Kentucky,34,10,12.0,1.0
2020,13,Connor Bazelak,Missouri,SEC,Vanderbilt,41,0,318.0,37.0
2020,13,Brady Cook,Missouri,SEC,Vanderbilt,41,0,62.0,4.0
2020,13,Ken Seals,Vanderbilt,SEC,Missouri,0,41,79.0,18.0
2020,13,Mike Wright,Vanderbilt,SEC,Missouri,0,41,24.0,6.0
2020,13,Malik Willis,Liberty,FBS Independents,Massachusetts,45,0,223.0,24.0
2020,13,Chris Ferguson,Liberty,FBS Independents,Massachusetts,45,0,28.0,7.0
2020,13,Garrett Dzuro,Massachusetts,FBS Independents,Liberty,0,45,172.0,22.0
2020,13,Evan Deckers,Massachusetts,FBS Independents,Liberty,0,45,0.0,1.0
2020,13,Alan Bowman,Texas Tech,Big 12,Oklahoma State,44,50,372.0,44.0
2020,13,Spencer Sanders,Oklahoma State,Big 12,Texas Tech,50,44,222.0,30.0
2020,13,Charlie Brewer,Baylor,Big 12,Kansas State,32,31,349.0,39.0
2020,13,Will Howard,Kansas State,Big 12,Baylor,31,32,88.0,18.0
2020,13,Sam Ehlinger,Texas,Big 12,Iowa State,20,23,298.0,29.0
2020,13,Cameron Dicker,Texas,Big 12,Iowa State,20,23,5.0,1.0
2020,13,Brock Purdy,Iowa State,Big 12,Texas,23,20,312.0,36.0
2020,13,Max Duggan,TCU,Big 12,Kansas,59,23,96.0,11.0
2020,13,Matthew Downing,TCU,Big 12,Kansas,59,23,10.0,4.0
2020,13,Miles Kendrick,Kansas,Big 12,TCU,23,59,166.0,18.0
2020,13,Jalon Daniels,Kansas,Big 12,TCU,23,59,57.0,13.0
2020,13,Thomas MacVittie,Kansas,Big 12,TCU,23,59,4.0,1.0
2020,13,Tristan Gebbia,Oregon State,Pac-12,Oregon,41,38,263.0,37.0
2020,13,Jack Colletto,Oregon State,Pac-12,Oregon,41,38,0.0,1.0
2020,13,Tyler Shough,Oregon,Pac-12,Oregon State,38,41,266.0,30.0
2020,13,Travis Dye,Oregon,Pac-12,Oregon State,38,41,0.0,1.0
2020,13,Chase Garbers,California,Pac-12,Stanford,23,24,151.0,29.0
2020,13, Team,California,Pac-12,Stanford,23,24,0.0,1.0
2020,13,Davis Mills,Stanford,Pac-12,California,24,23,205.0,32.0
2020,13,Jake Bentley,Utah,Pac-12,Washington,21,24,144.0,23.0
2020,13,Dylan Morris,Washington,Pac-12,Utah,24,21,272.0,38.0
2020,13,Mac Jones,Alabama,SEC,Auburn,42,13,302.0,26.0
2020,13,Bo Nix,Auburn,SEC,Alabama,13,42,227.0,38.0
2020,13,Kellen Mond,Texas A&M,SEC,LSU,20,7,105.0,34.0
2020,13,TJ Finley,LSU,SEC,Texas A&M,7,20,118.0,25.0
2020,13,Max Johnson,LSU,SEC,Texas A&M,7,20,113.0,22.0
2020,13,Zach Gibson,Akron,Mid-American,Miami (OH),7,38,141.0,27.0
2020,13,Brett Gabbert,Miami (OH),Mid-American,Akron,38,7,308.0,27.0
2020,13,Matt McDonald,Bowling Green,Mid-American,Ohio,10,52,125.0,20.0
2020,13,LaBronz Davis,Bowling Green,Mid-American,Ohio,10,52,0.0,1.0
2020,13,Kurtis Rourke,Ohio,Mid-American,Bowling Green,52,10,63.0,11.0
2020,13,Armani Rogers,Ohio,Mid-American,Bowling Green,52,10,14.0,3.0
2020,13,CJ Harris,Ohio,Mid-American,Bowling Green,52,10,4.0,1.0
2020,13,Kyle Vantrease,Buffalo,Mid-American,Kent State,70,41,148.0,21.0
2020,13,Dustin Crum,Kent State,Mid-American,Buffalo,41,70,343.0,32.0
2020,13,Collin Schlee,Kent State,Mid-American,Buffalo,41,70,0.0,3.0
2020,13,Drew Plitt,Ball State,Mid-American,Toledo,27,24,304.0,35.0
2020,13,Eli Peters,Toledo,Mid-American,Ball State,24,27,363.0,36.0
2020,13,Carter Bradley,Toledo,Mid-American,Ball State,24,27,44.0,4.0
2020,13,Will Plummer,Arizona,Pac-12,UCLA,10,27,151.0,35.0
2020,13,Grant Gunnell,Arizona,Pac-12,UCLA,10,27,2.0,1.0
2020,13,Chase Griffin,UCLA,Pac-12,Arizona,27,10,129.0,20.0
2020,13,Jordon Brookshire,San Diego State,Mountain West,Colorado,10,20,50.0,19.0
2020,13,Carson Baker,San Diego State,Mountain West,Colorado,10,20,26.0,9.0
2020,13,Sam Noyer,Colorado,Pac-12,San Diego State,20,10,138.0,29.0
2020,13,Frank Harris,UTSA,Conference USA,North Texas,49,17,144.0,24.0
2020,13,Josh Adkins,UTSA,Conference USA,North Texas,49,17,37.0,2.0
2020,13,Austin Aune,North Texas,Conference USA,UTSA,17,49,115.0,19.0
2020,13,Jason Bean,North Texas,Conference USA,UTSA,17,49,102.0,14.0
2020,13,Dillon Gabriel,UCF,American Athletic,South Florida,58,46,336.0,36.0
2020,13,Jordan McCloud,South Florida,American Athletic,UCF,46,58,404.0,46.0
2020,13,Kenny Scribner,South Florida,American Athletic,UCF,46,58,0.0,1.0
2020,13,Shane Buechele,SMU,American Athletic,East Carolina,38,52,314.0,50.0
2020,13,Tyler Page,SMU,American Athletic,East Carolina,38,52,0.0,1.0
2020,13,Holton Ahlers,East Carolina,American Athletic,SMU,52,38,298.0,29.0
2020,13,Tyler Snead,East Carolina,American Athletic,SMU,52,38,35.0,1.0
2020,13,Brady White,Memphis,American Athletic,Navy,10,7,205.0,32.0
2020,13,Tyger Goslin,Navy,American Athletic,Memphis,7,10,73.0,9.0
2020,13,Dalen Morris,Navy,American Athletic,Memphis,7,10,15.0,2.0
2020,13, Team,Navy,American Athletic,Memphis,7,10,0.0,1.0
2020,13,Chance Warren,Navy,American Athletic,Memphis,7,10,0.0,1.0
2020,13,Jeremy Hunt,UL Monroe,Sun Belt,Louisiana,20,70,121.0,32.0
2020,13,Garrett Kahmann,UL Monroe,Sun Belt,Louisiana,20,70,1.0,2.0
2020,13,Levi Lewis,Louisiana,Sun Belt,UL Monroe,70,20,147.0,25.0
2020,13,Jai'ave Magalei,Louisiana,Sun Belt,UL Monroe,70,20,20.0,4.0
2020,13,Desmond Trotter,South Alabama,Sun Belt,Arkansas State,38,31,242.0,22.0
2020,13,Tanner McGee,South Alabama,Sun Belt,Arkansas State,38,31,145.0,8.0
2020,13,Logan Bonner,Arkansas State,Sun Belt,South Alabama,31,38,183.0,16.0
2020,13,Layne Hatcher,Arkansas State,Sun Belt,South Alabama,31,38,141.0,14.0
2020,13,Zac Thomas,App State,Sun Belt,Troy,47,10,279.0,29.0
2020,13,Malik Williams,App State,Sun Belt,Troy,47,10,0.0,1.0
2020,13,Gunnar Watson,Troy,Sun Belt,App State,10,47,125.0,20.0
2020,13,Parker McNeil,Troy,Sun Belt,App State,10,47,0.0,2.0
2020,13,Grayson McCall,Coastal Carolina,Sun Belt,Texas State,49,14,154.0,18.0
2020,13,Fred Payton,Coastal Carolina,Sun Belt,Texas State,49,14,12.0,2.0
2020,13,Brady McBride,Texas State,Sun Belt,Coastal Carolina,14,49,202.0,26.0
2020,13,Shai Werts,Georgia Southern,Sun Belt,Georgia State,24,30,67.0,7.0
2020,13,Justin Tomlin,Georgia Southern,Sun Belt,Georgia State,24,30,7.0,3.0
2020,13,Cornelious Brown,Georgia State,Sun Belt,Georgia Southern,30,24,372.0,39.0
2020,13,Will Rogers,Mississippi State,SEC,Ole Miss,24,31,440.0,61.0
2020,13, Team,Mississippi State,SEC,Ole Miss,24,31,0.0,1.0
2020,13,Matt Corral,Ole Miss,SEC,Mississippi State,31,24,385.0,36.0
2020,13,Elijah Moore,Ole Miss,SEC,Mississippi State,31,24,2.0,1.0
2020,13,Ross Bowers,Northern Illinois,Mid-American,Western Michigan,27,30,230.0,36.0
2020,13,Andrew Haidet,Northern Illinois,Mid-American,Western Michigan,27,30,8.0,1.0
2020,13,Kaleb Eleby,Western Michigan,Mid-American,Northern Illinois,30,27,210.0,24.0
2020,13,Daniel Richardson,Central Michigan,Mid-American,Eastern Michigan,31,23,173.0,21.0
2020,13,Ty Brock,Central Michigan,Mid-American,Eastern Michigan,31,23,62.0,15.0
2020,13, Team,Central Michigan,Mid-American,Eastern Michigan,31,23,0.0,1.0
2020,13,Preston Hutchinson,Eastern Michigan,Mid-American,Central Michigan,23,31,365.0,37.0
2020,13,Malik Cunningham,Louisville,ACC,Boston College,27,34,294.0,31.0
2020,13,Phil Jurkovec,Boston College,ACC,Louisville,34,27,203.0,19.0
2020,13,Dennis Grosel,Boston College,ACC,Louisville,34,27,44.0,7.0
2020,13,Kenny Pickett,Pittsburgh,ACC,Clemson,17,52,209.0,39.0
2020,13,Davis Beville,Pittsburgh,ACC,Clemson,17,52,16.0,2.0
2020,13,Joey Yellen,Pittsburgh,ACC,Clemson,17,52,5.0,2.0
2020,13,Trevor Lawrence,Clemson,ACC,Pittsburgh,52,17,403.0,37.0
2020,13,D.J. Uiagalelei,Clemson,ACC,Pittsburgh,52,17,31.0,12.0
2020,13,Hunter Helms,Clemson,ACC,Pittsburgh,52,17,2.0,3.0
2020,13,Rex Culpepper,Syracuse,ACC,NC State,29,36,254.0,45.0
2020,13,Bailey Hockman,NC State,ACC,Syracuse,36,29,313.0,31.0
2020,13,Chase Brice,Duke,ACC,Georgia Tech,33,56,273.0,40.0
2020,13,Gunnar Holmberg,Duke,ACC,Georgia Tech,33,56,30.0,6.0
2020,13,Noah Gray,Duke,ACC,Georgia Tech,33,56,11.0,1.0
2020,13,Jeff Sims,Georgia Tech,ACC,Duke,56,33,146.0,23.0
2020,13,Trae Hall,New Mexico,Mountain West,Utah State,27,41,63.0,21.0
2020,13,Connor Genal,New Mexico,Mountain West,Utah State,27,41,61.0,10.0
2020,13,Bryson Carroll,New Mexico,Mountain West,Utah State,27,41,28.0,1.0
2020,13,Andrew Peasley,Utah State,Mountain West,New Mexico,41,27,239.0,21.0
2020,13,John Gentry,Utah State,Mountain West,New Mexico,41,27,4.0,1.0
2020,13,Doug Brumfield,UNLV,Mountain West,Wyoming,14,45,93.0,8.0
2020,13,Max Gilliam,UNLV,Mountain West,Wyoming,14,45,65.0,19.0
2020,13,Levi Williams,Wyoming,Mountain West,UNLV,45,14,99.0,14.0
2020,13,Chevan Cordeiro,Hawai'i,Mountain West,Nevada,24,21,246.0,32.0
2020,13,Carson Strong,Nevada,Mountain West,Hawai'i,21,24,168.0,25.0
2020,13,Peyton Ramsey,Northwestern,Big Ten,Michigan State,20,29,219.0,42.0
2020,13,Riley Lees,Northwestern,Big Ten,Michigan State,20,29,12.0,1.0
2020,13,Rocky Lombardi,Michigan State,Big Ten,Northwestern,29,20,167.0,27.0
2020,13,Michael Penix Jr.,Indiana,Big Ten,Maryland,27,11,84.0,19.0
2020,13,Jack Tuttle,Indiana,Big Ten,Maryland,27,11,31.0,5.0
2020,13,Taulia Tagovailoa,Maryland,Big Ten,Indiana,11,27,241.0,36.0
2020,13,Jack Plummer,Purdue,Big Ten,Rutgers,30,37,237.0,35.0
2020,13,Artur Sitkowski,Rutgers,Big Ten,Purdue,37,30,141.0,27.0
2020,13,Johnny Langan,Rutgers,Big Ten,Purdue,37,30,95.0,4.0
2020,13,Sean Clifford,Penn State,Big Ten,Michigan,27,17,163.0,28.0
2020,13, Team,Penn State,Big Ten,Michigan,27,17,0.0,1.0
2020,13,Cade McNamara,Michigan,Big Ten,Penn State,17,27,91.0,25.0
2020,13,Joe Milton,Michigan,Big Ten,Penn State,17,27,21.0,3.0
2020,13,Spencer Petras,Iowa,Big Ten,Nebraska,26,20,193.0,30.0
2020,13,Adrian Martinez,Nebraska,Big Ten,Iowa,20,26,174.0,20.0
2020,13,Luke McCaffrey,Nebraska,Big Ten,Iowa,20,26,21.0,5.0
2020,14,Rex Culpepper,Syracuse,ACC,Notre Dame,21,45,185.0,29.0
2020,14,Dillon Markiewicz,Syracuse,ACC,Notre Dame,21,45,0.0,1.0
2020,14,Ian Book,Notre Dame,FBS Independents,Syracuse,45,21,285.0,37.0
2020,14,JT Shrout,Tennessee,SEC,Florida,19,31,121.0,14.0
2020,14,Harrison Bailey,Tennessee,SEC,Florida,19,31,111.0,21.0
2020,14,Brian Maurer,Tennessee,SEC,Florida,19,31,8.0,1.0
2020,14,Paxton Brooks,Tennessee,SEC,Florida,19,31,0.0,1.0
2020,14,Kyle Trask,Florida,SEC,Tennessee,31,19,433.0,49.0
2020,14,Terry Wilson,Kentucky,SEC,South Carolina,41,18,201.0,26.0
2020,14,Luke Doty,South Carolina,SEC,Kentucky,18,41,85.0,25.0
2020,14,Kai Kroeger,South Carolina,SEC,Kentucky,18,41,22.0,1.0
2020,14,Shi Smith,South Carolina,SEC,Kentucky,18,41,0.0,1.0
2020,14,Max Duggan,TCU,Big 12,Oklahoma State,29,22,265.0,26.0
2020,14,Spencer Sanders,Oklahoma State,Big 12,TCU,22,29,270.0,34.0
2020,14, Team,Oklahoma State,Big 12,TCU,22,29,0.0,2.0
2020,14,Sam Ehlinger,Texas,Big 12,Kansas State,69,31,274.0,27.0
2020,14,Will Howard,Kansas State,Big 12,Texas,31,69,174.0,27.0
2020,14,Spencer Rattler,Oklahoma,Big 12,Baylor,27,14,193.0,28.0
2020,14,Charlie Brewer,Baylor,Big 12,Oklahoma,14,27,263.0,56.0
2020,14,Jarret Doege,West Virginia,Big 12,Iowa State,6,42,209.0,41.0
2020,14,Brock Purdy,Iowa State,Big 12,West Virginia,42,6,247.0,23.0
2020,14,Miles Kendrick,Kansas,Big 12,Texas Tech,13,16,102.0,29.0
2020,14,Alan Bowman,Texas Tech,Big 12,Kansas,16,13,117.0,26.0
2020,14,Grant Wells,Marshall,Conference USA,Rice,0,20,165.0,35.0
2020,14,JoVoni Johnson,Rice,Conference USA,Marshall,20,0,86.0,14.0
2020,14,Chase Garbers,California,Pac-12,Oregon,21,17,183.0,32.0
2020,14,Tyler Shough,Oregon,Pac-12,California,17,21,231.0,26.0
2020,14,Dylan Morris,Washington,Pac-12,Stanford,26,31,254.0,23.0
2020,14,Davis Mills,Stanford,Pac-12,Washington,31,26,252.0,30.0
2020,14, Team,Stanford,Pac-12,Washington,31,26,0.0,1.0
2020,14,Jake Bentley,Utah,Pac-12,Oregon State,30,24,174.0,27.0
2020,14,Chance Nolan,Oregon State,Pac-12,Utah,24,30,202.0,38.0
2020,14,Kedon Slovis,USC,Pac-12,Washington State,38,13,287.0,32.0
2020,14,Matt Fink,USC,Pac-12,Washington State,38,13,-5.0,1.0
2020,14,Jayden de Laura,Washington State,Pac-12,USC,13,38,134.0,29.0
2020,14,Gunner Cruz,Washington State,Pac-12,USC,13,38,34.0,7.0
2020,14,Cammon Cooper,Washington State,Pac-12,USC,13,38,22.0,3.0
2020,14,Grayson McCall,Coastal Carolina,Sun Belt,BYU,22,17,85.0,15.0
2020,14,Zach Wilson,BYU,FBS Independents,Coastal Carolina,17,22,240.0,30.0
2020,14, Team,BYU,FBS Independents,Coastal Carolina,17,22,0.0,2.0
2020,14,Kellen Mond,Texas A&M,SEC,Auburn,31,20,196.0,23.0
2020,14,Bo Nix,Auburn,SEC,Texas A&M,20,31,144.0,23.0
2020,14, Team,Auburn,SEC,Texas A&M,20,31,0.0,1.0
2020,14,Mac Jones,Alabama,SEC,LSU,55,17,385.0,28.0
2020,14,Bryce Young,Alabama,SEC,LSU,55,17,0.0,1.0
2020,14,TJ Finley,LSU,SEC,Alabama,17,55,143.0,28.0
2020,14,Max Johnson,LSU,SEC,Alabama,17,55,110.0,17.0
2020,14,Matt McDonald,Bowling Green,Mid-American,Akron,3,31,135.0,26.0
2020,14,LaBronz Davis,Bowling Green,Mid-American,Akron,3,31,0.0,1.0
