player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Hollis Mathis,104797,QB,WM & MARY,3,100.0,2,2,14.5,5.28,0,0,0.0,100.0,2,0,5,0.0,8,0,-0.66,2,348,27.8,58.1,70.8,54.1,0,0,8,0,37.5,80.0,118.8,50.0,4,2,0,0,0,0,0.0,31,15.5
Brody Reder,73916,QB,BUTLER,3,100.0,2,2,-4.0,0.5,0,0,0.0,100.0,2,0,0,0.0,2,0,-0.11,1,127,75.7,61.3,29.0,69.5,0,0,3,0,50.0,,79.2,0.0,0,0,0,0,0,1,33.3,2,1.0
Maurcus McDaniel,148933,WR,PENN,1,100.0,2,2,18.0,3.85,0,0,0.0,100.0,2,0,0,0.0,2,0,1.4,2,267,63.2,57.0,88.4,,0,0,2,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,53,26.5
Isiah Cox,78199,WR,ALAB A&M,2,100.0,2,2,-4.0,3.2,0,0,0.0,100.0,2,0,0,0.0,2,0,0.44,1,104,78.8,71.3,62.6,57.7,0,0,2,3,50.0,,118.8,0.0,0,0,0,0,0,0,0.0,30,15.0
Alaka'i Yuen,165787,QB,TARLETON,1,0.0,1,1,0.0,3.7,0,0,0.0,0.0,0,0,1,,1,0,-1.7,0,401,65.9,64.4,61.0,60.1,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Chris Tucker,167132,QB,SOUTHERN U,1,100.0,1,1,-1.0,1.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1.13,1,297,68.7,86.1,60.6,76.0,0,0,1,0,100.0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Trace Kelley,138999,K,E TENN ST,1,,0,1,,3.7,0,0,0.0,0.0,0,0,1,,1,0,-1.6,0,157,23.7,49.9,55.7,,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,1,0,1,100.0,0,0.0
Kasey Hawthorne,138431,WR,HOWARD,1,0.0,1,1,11.0,2.0,0,0,0.0,0.0,0,0,1,,1,0,-0.5,0,184,82.0,70.0,56.6,78.7,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jalen Dummett,139376,WR,LAMAR,2,100.0,1,1,-4.0,3.7,0,0,0.0,100.0,1,0,1,0.0,2,0,0.06,1,204,52.8,59.3,58.9,60.1,0,0,2,1,50.0,100.0,118.8,50.0,1,0,0,0,0,0,0.0,17,17.0
Isaiah Davis,138299,HB,S DAK ST,1,100.0,1,1,4.0,3.6,0,0,0.0,0.0,0,0,0,100.0,1,1,-0.55,0,292,89.0,89.0,60.4,91.7,0,0,1,3,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Javon Antonio,139494,WR,NWSTATE,1,0.0,1,1,13.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,-5.51,0,257,75.1,64.8,34.4,,0,1,1,3,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Lewis Halton,138041,K,MURRAY ST,1,100.0,1,1,13.0,1.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0.78,0,236,9.1,56.4,75.4,60.0,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0
DeAngelo Hardy,141343,QB,KENNESAW,1,0.0,1,1,2.0,1.6,0,0,0.0,0.0,0,0,0,,1,0,-2.15,0,200,73.4,41.4,55.3,49.5,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cooper Willman,138032,WR,E ILLINOIS,2,100.0,1,1,21.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1.49,1,158,82.8,56.1,88.7,68.3,0,0,2,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Justice Jackson,141526,HB,E WASHGTON,1,0.0,1,1,12.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,-2.71,0,161,71.0,63.3,48.5,69.2,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Deonta McMahon,136836,HB,MCNEESE,1,100.0,1,1,28.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,2.75,1,217,71.4,90.2,76.2,90.4,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,33,33.0
Darion Chafin,133215,WR,INCAR WORD,1,100.0,1,1,9.0,3.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1.37,1,189,53.7,73.2,71.7,,0,0,1,5,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0
Gaige Garcia,129576,HB,LEHIGH,1,0.0,1,1,11.0,3.8,0,0,0.0,0.0,0,0,1,,1,0,-0.75,0,205,66.9,63.5,34.4,66.9,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Jamoi Mayes,129394,WR,CHATTNOOGA,1,0.0,1,1,36.0,4.3,0,0,0.0,0.0,0,0,1,,1,0,-1.1,0,137,82.1,70.0,50.1,,0,0,1,2,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
James Collins,142245,WR,DELAWARE,2,100.0,1,1,29.0,2.55,0,1,100.0,100.0,1,0,1,0.0,2,0,0.5,1,151,22.4,57.7,85.3,47.2,0,0,2,0,50.0,100.0,118.8,50.0,1,0,0,0,0,0,0.0,40,40.0
Derek Robertson,142298,QB,MAINE,1,100.0,1,1,8.0,1.8,0,0,0.0,0.0,0,0,0,100.0,1,1,-1.27,0,212,63.7,73.1,71.9,60.0,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jayden Cook,142371,HB,STNY BROOK,1,0.0,1,1,21.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,-0.91,0,303,85.6,72.8,50.4,70.8,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ross Tallarico,142385,HB,STNY BROOK,1,100.0,1,1,29.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,5.69,1,303,72.6,62.4,76.6,62.1,0,0,1,1,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,55,55.0
Malachi Imoh,142414,HB,WM & MARY,1,100.0,1,1,17.0,3.7,0,0,0.0,100.0,1,0,1,0.0,1,0,2.2,1,348,71.2,81.9,72.6,84.8,0,0,1,0,100.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,13,13.0
DreSean Kendrick,142417,WR,WM & MARY,2,0.0,1,1,12.0,4.95,0,0,0.0,0.0,0,0,1,,2,0,-0.86,0,348,78.6,71.5,44.8,63.2,0,0,2,3,0.0,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Jacari Carter,142525,WR,MERRIMACK,1,100.0,1,1,29.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,4.92,1,385,64.6,65.1,76.2,57.5,0,0,1,2,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,54,54.0
RaJa Nelson,125301,WR,N DAK ST,1,0.0,1,1,41.0,3.4,0,0,0.0,0.0,0,0,0,,1,0,-0.83,0,250,74.1,58.4,37.0,61.1,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Dylan Thibault,142569,WR,PRESBYTERN,1,0.0,1,1,17.0,3.7,0,0,0.0,0.0,0,0,1,,1,0,-3.49,0,271,65.3,58.0,34.4,,0,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Cornelius Dyson,123215,WR,SOUTHERN U,1,,0,1,,2.9,0,0,0.0,0.0,0,0,1,,1,0,-0.83,0,297,69.5,60.3,60.0,,1,0,1,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Joey Gulbin,143043,QB,FORDHAM,1,100.0,1,1,1.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0.0,1,168,60.3,54.0,54.0,,0,0,1,0,0.0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Tom Sharkey,143044,QB,FORDHAM,1,100.0,1,1,1.0,1.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0.9,1,168,9.1,42.5,60.4,60.0,0,0,1,0,100.0,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Wesley Juszczak,111141,WR,STTHOM,1,0.0,1,1,27.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,-1.03,0,1129,28.0,72.0,50.8,,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jalen Coker,143068,WR,HOLY CROSS,2,100.0,1,1,29.0,3.1,0,0,0.0,100.0,1,0,1,0.0,2,0,1.57,1,181,74.2,82.5,74.2,59.5,0,0,2,2,100.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,36,36.0
Naseim Brantley,109823,WR,W ILLINOIS,1,0.0,1,1,28.0,3.9,0,0,0.0,0.0,0,0,0,,1,0,-0.87,0,345,59.6,72.0,50.4,63.4,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Wade Inge,109782,HB,DELWARE ST,1,100.0,1,1,9.0,1.5,0,0,0.0,100.0,1,1,0,0.0,1,0,1.86,1,152,53.1,59.9,71.9,62.9,0,0,1,2,100.0,,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0
Hunter Brown,109756,TE,ST FRANCIS,1,0.0,1,1,9.0,2.5,0,0,0.0,0.0,0,0,1,,1,0,-0.62,0,299,35.2,57.5,52.8,65.7,0,0,1,4,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Trey Radocha,143190,WR,DRAKE,1,0.0,1,1,19.0,3.7,0,0,0.0,0.0,0,1,1,,1,0,-0.84,0,153,28.9,68.0,54.8,67.6,0,0,1,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Joshua Tomas,109716,WR,GEORGETOWN,1,100.0,1,1,27.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,2.14,1,172,83.4,89.9,76.2,60.6,0,0,1,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,32,32.0
Jaaron Hayek,109584,WR,VILLANOVA,1,0.0,1,1,16.0,5.0,0,0,0.0,0.0,0,0,0,,1,0,-0.52,0,334,72.5,82.0,47.3,,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jalynnee McGee,143755,HB,PORTLAND,1,100.0,1,1,26.0,3.3,0,0,0.0,100.0,1,0,1,0.0,1,0,4.06,1,269,62.6,62.8,60.5,64.3,0,0,1,0,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
Connor Becker,109509,WR,STETSON,1,100.0,1,1,33.0,4.0,0,0,0.0,0.0,0,0,0,100.0,1,1,-0.87,0,302,65.3,63.6,58.1,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jaden Sutton,109120,HB,LAFAYETTE,1,100.0,1,1,-5.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,-0.63,0,203,86.3,69.3,60.6,71.0,0,0,1,0,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0
Kajiya Hollawayne,146386,WR,GRAMBLING,1,,0,1,,4.4,0,0,0.0,0.0,0,0,0,,1,0,-0.51,0,177,65.3,46.7,60.0,,0,0,1,0,0.0,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Noah Roper,109118,HB,DARTMOUTH,1,100.0,1,1,21.0,3.1,0,0,0.0,100.0,1,0,0,0.0,1,0,2.86,1,148,82.7,69.3,76.2,68.8,0,0,1,1,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,16,16.0
Jessie Britt,52101,HB,SE LA,1,100.0,1,1,24.0,2.7,0,0,0.0,100.0,1,0,1,0.0,1,0,2.33,0,294,86.8,83.8,76.2,86.3,0,0,1,3,100.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,19,19.0
Gavin Muir,108977,QB,DARTMOUTH,1,100.0,1,1,5.0,1.8,0,0,0.0,100.0,1,0,0,0.0,1,0,-0.1,0,148,60.3,61.4,60.4,,0,0,1,0,0.0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Elisha Cummings,147611,HB,IDAHO,2,100.0,1,1,2.0,2.6,0,0,0.0,100.0,1,0,1,0.0,1,0,0.25,1,185,86.7,74.9,76.2,79.4,0,0,2,0,50.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,14,14.0
Junior Bergen,147642,WR,MONTANA,2,100.0,1,1,30.0,6.0,0,0,0.0,100.0,1,0,2,0.0,2,0,0.88,1,232,51.5,61.7,84.9,51.7,0,0,3,0,50.0,50.0,158.3,50.0,1,0,0,0,1,0,0.0,27,27.0
Chase Diehl,108933,QB,DUQUESNE,1,100.0,1,1,-1.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,-0.24,0,155,60.3,61.7,61.0,,0,0,1,0,0.0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Zain Zinicola,147712,WR,N COLORADO,1,0.0,1,1,3.0,3.1,0,0,0.0,0.0,0,0,1,,1,0,-0.42,0,253,40.8,70.0,60.4,80.6,0,0,1,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cam Skattebo,147787,HB,SACRAMENTO,3,100.0,1,1,24.0,2.8,0,0,0.0,100.0,1,0,1,0.0,1,0,2.33,1,279,61.8,91.4,76.8,92.5,0,0,3,6,100.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,19,19.0
Cole Dow,108930,QB,DAYTON,1,0.0,1,1,14.0,3.45,0,0,0.0,0.0,0,0,2,,2,0,-2.25,0,150,66.2,50.5,52.9,56.2,0,1,2,0,0.0,50.0,0.0,50.0,1,0,0,0,0,0,0.0,0,0.0
Maleek Huggins,147957,WR,GARD-WEBB,1,100.0,1,1,32.0,3.3,0,0,0.0,100.0,1,0,1,0.0,1,0,3.49,1,171,68.7,59.7,75.7,,0,0,1,0,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,45,45.0
Corey Petersen,108608,P,CAMPBELL,1,0.0,1,1,15.0,3.5,0,0,0.0,0.0,0,0,1,,1,0,-0.84,0,131,60.3,56.6,55.0,,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Scott Scherzer,108411,WR,MARIST,1,100.0,1,1,5.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,2.23,1,213,71.8,61.4,73.7,,0,0,1,2,100.0,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0
Simon Romfo,148126,QB,N DAKOTA,1,100.0,1,1,-3.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0.57,0,249,65.9,69.7,60.4,64.3,0,0,1,0,100.0,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Trey Sneed,45847,HB,FORDHAM,1,100.0,1,1,4.0,3.1,0,0,0.0,100.0,1,0,1,0.0,1,0,0.25,1,168,69.3,87.4,60.4,90.9,0,0,1,0,100.0,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Matt Morrissey,148177,QB,N IOWA,1,0.0,1,1,24.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,-0.37,0,255,65.9,44.3,39.5,60.1,0,1,1,0,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Taurean Singletary,105573,QB,SCAR STATE,1,100.0,1,1,36.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,4.31,1,290,60.3,59.0,75.9,,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,46,46.0
Lukkas Londono,148463,WR,TOWSON,1,100.0,1,1,29.0,3.1,0,1,100.0,100.0,1,0,1,0.0,1,0,1.65,1,317,70.6,63.2,87.7,,0,0,1,0,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,33,33.0
Ethan Carr,148474,WR,VILLANOVA,1,100.0,1,1,7.0,3.2,0,0,0.0,0.0,0,0,1,100.0,1,1,-1.13,0,334,60.3,47.1,54.1,,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Andrew Piercy,148491,K,WM & MARY,1,100.0,1,1,3.0,1.0,0,0,0.0,100.0,1,0,0,0.0,1,0,5.21,1,348,63.7,62.2,60.6,60.0,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,17,17.0
Alex Hawkom,105559,QB,CENT CT ST,1,100.0,1,1,15.0,2.9,0,1,100.0,100.0,1,0,0,0.0,1,0,3.81,1,133,68.7,77.1,85.9,59.5,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Scotty Roblow,105300,P,NWSTATE,2,100.0,1,1,0.0,1.7,0,0,0.0,0.0,0,0,0,100.0,1,1,-1.99,0,257,61.8,58.9,58.9,,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nate Lussier,148637,QB,BROWN,1,0.0,1,1,14.0,3.6,0,0,0.0,0.0,0,0,1,,1,0,-0.64,0,123,66.1,55.6,47.3,63.2,0,0,1,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Mason Pierce,104954,WR,MCNEESE,1,0.0,1,1,5.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,-0.48,0,217,81.4,68.5,48.2,59.4,0,0,1,2,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Savon Smith,104833,HB,RICHMOND,1,100.0,1,1,22.0,3.7,0,0,0.0,100.0,1,0,1,0.0,1,0,3.11,1,276,74.1,73.1,76.2,75.5,0,0,1,0,100.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,23,23.0
Ty'son Edwards,148715,HB,COLUMBIA,1,0.0,1,1,14.0,2.5,0,0,0.0,0.0,0,0,0,,1,0,-0.65,0,145,36.0,67.4,54.8,70.2,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Paxton Scott,148839,WR,DARTMOUTH,1,100.0,1,1,8.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,2.43,1,148,73.5,70.5,71.7,,0,0,1,0,100.0,,127.1,0.0,0,0,0,0,1,0,0.0,5,5.0
Max Brimigion,104117,WR,VA MILT IN,1,100.0,1,1,14.0,3.7,0,0,0.0,100.0,1,1,0,0.0,1,0,0.94,1,336,24.4,57.3,68.7,,0,0,2,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Leroy Thomas,104113,WR,VA MILT IN,1,100.0,1,1,29.0,3.6,0,0,0.0,100.0,1,1,0,0.0,1,0,3.56,1,336,73.9,57.9,76.6,63.8,0,0,1,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,51,51.0
Gabe Sloat,103980,HB,RHODE ISLD,1,,0,1,,3.8,0,0,0.0,0.0,0,0,1,,1,0,-1.55,0,274,75.5,64.1,60.0,72.8,0,0,1,1,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Joey Audia,149440,WR,BUTLER,1,,0,1,,2.4,0,0,0.0,0.0,0,0,1,,1,0,-0.59,0,127,70.7,68.4,60.0,75.0,1,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Trevis Graham,102925,WR,N COLORADO,1,100.0,1,1,3.0,3.8,0,0,0.0,100.0,1,0,0,0.0,1,0,3.23,1,253,38.3,57.3,73.5,48.3,0,0,1,4,100.0,,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0
Devron Harper,102587,WR,MERCER,2,0.0,1,1,19.0,6.25,0,0,0.0,0.0,0,0,0,,2,0,0.24,1,219,73.7,88.6,55.3,70.1,0,0,2,1,50.0,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Austin Flax,149560,WR,DRAKE,1,100.0,1,1,1.0,3.7,0,0,0.0,100.0,1,0,0,0.0,1,0,-0.23,0,153,72.3,59.4,60.4,64.8,0,0,1,0,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
Ryan Lonergan,102509,TE,MONTANA ST,1,100.0,1,1,-3.0,1.0,0,0,0.0,100.0,1,0,0,0.0,1,0,-1.98,0,233,67.0,83.6,60.6,,0,0,1,1,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0
Noah West,102484,TE,E TENN ST,1,100.0,1,1,-5.0,0.8,0,0,0.0,100.0,1,0,0,0.0,1,0,-1.72,0,157,68.0,62.8,60.6,,0,0,1,0,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-4.0
Bryce Boyd,149802,WR,STTHOM,1,100.0,1,1,24.0,1.0,0,0,0.0,100.0,1,0,0,0.0,1,0,2.41,1,1129,68.0,75.7,76.6,,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,36,36.0
Nick Frey,102354,QB,COLGATE,1,0.0,1,1,5.0,2.6,0,0,0.0,0.0,0,0,1,,1,0,-5.21,0,142,60.3,60.6,60.4,,0,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Tevarrius Adams,102341,QB,ALCORN ST,2,0.0,1,1,16.0,4.03,0,0,0.0,0.0,0,0,2,,3,0,-2.17,0,107,71.7,61.4,56.6,55.2,0,1,3,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,0.0
Dillon Simon,150087,CB,MCNEESE,1,100.0,1,1,32.0,2.9,0,0,0.0,0.0,0,0,0,100.0,1,1,-1.07,0,217,62.4,55.6,58.1,,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nick Kokich,102039,K,E WASHGTON,1,0.0,1,1,0.0,2.6,0,0,0.0,0.0,0,0,0,,1,0,-2.54,0,161,60.3,55.3,54.4,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Malcolm Brown,150492,QB,MORGAN ST,1,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0.5,0,235,65.9,63.4,60.6,60.1,0,0,1,0,100.0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Tyler Purdy,101842,HB,HOLY CROSS,1,100.0,1,1,17.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,4.43,1,181,78.1,67.7,75.4,65.5,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,27,27.0
Jacory Jordan,150859,QB,FL A&M,1,100.0,1,1,7.0,3.77,0,0,0.0,100.0,1,0,2,0.0,3,0,-0.53,1,164,12.0,28.3,27.5,56.5,0,0,3,0,33.3,50.0,100.0,33.3,1,1,0,0,0,1,33.3,8,8.0
Hunter Nichols,91542,S,SAN DIEGO,1,0.0,1,1,-1.0,2.8,0,0,0.0,0.0,0,1,1,,1,0,-1.84,0,283,77.0,55.3,54.4,,0,0,1,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jerrish Halsey,151716,WR,DELWARE ST,1,0.0,1,1,20.0,3.5,0,0,0.0,0.0,0,1,0,,1,0,-1.04,0,152,71.8,71.7,50.8,,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Derryk Snell,91428,TE,MONTANA ST,1,100.0,1,1,12.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,2.76,1,233,75.6,66.0,75.4,64.6,0,0,1,4,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,18,18.0
Anthony Paoletti,91403,QB,DELAWARE,2,0.0,1,1,11.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,-0.54,0,151,74.2,73.0,44.6,74.5,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Payton Rose,154251,WR,LNDNWD,1,0.0,1,1,34.0,4.1,0,0,0.0,0.0,0,0,0,,1,0,-0.94,0,949,74.4,86.8,58.0,63.4,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Stuart Anderson Jr.,91116,S,NORFOLK,1,0.0,1,1,20.0,3.5,0,0,0.0,0.0,0,0,1,,1,0,-2.08,0,244,18.7,24.2,39.5,60.0,0,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Blaine McAllister,155392,QB,PRINCETON,1,0.0,1,1,6.0,1.6,0,0,0.0,0.0,0,0,0,,1,0,-3.16,0,272,60.3,45.7,45.7,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kaleb Mosley,89402,P,TENN STATE,1,100.0,1,1,-3.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,4.49,1,308,60.3,60.6,60.6,,0,0,1,0,100.0,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Richard McCollum,89250,K,W CAROLINA,1,100.0,1,1,5.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,-1.53,0,344,60.3,61.6,60.6,,0,0,1,0,0.0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
LaMartez Brooks,88738,WR,MURRAY ST,2,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1.77,1,236,80.8,62.3,37.5,59.6,0,0,2,5,100.0,,112.5,0.0,0,0,0,0,0,1,50.0,11,11.0
Sam Schnee,88668,WR,N IOWA,1,100.0,1,1,26.0,1.3,0,1,100.0,100.0,1,1,0,0.0,1,0,1.35,1,255,73.9,78.4,88.1,63.2,0,0,1,2,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0
Dylan Laube,88664,HB,NEW HAMP,1,100.0,1,1,-3.0,1.0,0,0,0.0,100.0,1,0,0,0.0,1,0,-1.7,0,240,79.3,83.1,61.0,82.5,0,0,1,0,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0
Gannon Carothers,159278,HB,CORNELL,1,0.0,1,1,33.0,3.5,0,0,0.0,0.0,0,0,0,,1,0,-0.72,0,147,71.4,53.4,49.9,52.8,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jeremiah Hixon,87662,WR,ALABAMA ST,2,100.0,1,1,26.0,4.35,0,0,0.0,100.0,1,0,0,0.0,2,0,0.22,1,105,77.3,65.8,76.2,52.0,0,0,2,2,50.0,,118.8,0.0,0,1,0,0,0,0,0.0,45,45.0
Will Lynch,159474,P,LIUSHAR,1,100.0,1,1,-1.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,-1.35,0,1298,60.3,60.6,60.6,,0,0,1,0,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
Michael Haupert,87526,QB,INDIANA ST,1,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1.05,1,191,19.1,53.3,60.4,36.1,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0
Jaylin Jackson,83815,WR,W ILLINOIS,1,0.0,1,1,19.0,3.9,0,0,0.0,0.0,0,0,1,,1,0,-5.58,0,345,74.5,54.3,34.4,64.2,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
