player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Elliot Huether,172157,K,STTHOM,1,0.0,1,1,11.0,5.5,0,0,0.0,0.0,0,0,1,,1,0,-2.45,0,1129,60.3,30.7,36.7,,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Stefano Giovannelli,172152,WR,STTHOM,3,0.0,1,1,5.0,5.7,0,0,0.0,0.0,0,0,1,,1,0,-0.71,0,1129,69.9,76.2,53.5,69.2,0,0,3,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Carson Persing,172060,WR,LAFAYETTE,1,0.0,1,1,23.0,4.0,0,0,0.0,0.0,0,0,0,,1,0,-3.36,0,203,29.0,70.2,37.9,,0,1,1,1,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Andrew Civey,171795,TE,SE MO ST,1,100.0,1,1,-5.0,0.8,0,0,0.0,100.0,1,0,0,0.0,1,0,5.4,1,293,68.0,55.1,60.6,,0,0,1,4,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,35,35.0
Luke Larsen,123823,P,VILLANOVA,1,100.0,1,1,-2.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,-2.13,0,334,60.3,60.6,60.6,,0,0,1,0,0.0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Daniel King,123422,K,SO UTAH,1,100.0,1,1,-6.0,1.4,0,0,0.0,100.0,1,0,0,0.0,1,0,4.31,1,298,60.3,60.6,60.6,,0,0,1,0,100.0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Colin Seibert,192088,QB,YNGTOWN ST,1,0.0,1,1,49.0,4.1,0,0,0.0,0.0,0,0,0,,1,0,-1.01,0,353,60.3,59.0,58.1,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Richie Watts,171217,LB,CAL POLY,2,,0,1,,4.8,0,0,0.0,0.0,0,0,1,,1,0,-4.24,0,129,61.8,47.9,47.6,,0,0,2,1,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Tra Neal,170886,WR,MONMOUTH,1,100.0,1,1,32.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,2.78,1,231,34.5,65.9,58.1,,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,33,33.0
Isaiah Eastman,170713,WR,N ARIZONA,2,0.0,1,1,42.0,3.25,0,0,0.0,0.0,0,0,1,,2,0,-2.41,0,252,69.2,76.0,47.5,57.1,0,0,2,0,0.0,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
C.J. Evans,121347,HB,SAMFORD,1,100.0,1,1,11.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,2.71,1,282,88.8,63.0,54.8,65.1,0,0,1,0,100.0,,156.3,0.0,0,0,0,0,1,0,0.0,12,12.0
Josh Lorick,192305,WR,INCAR WORD,1,0.0,1,1,18.0,3.2,0,0,0.0,0.0,0,0,0,,1,0,-6.06,0,189,56.1,62.1,55.3,67.6,0,1,1,1,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Dante Archie,209825,HB,MORGAN ST,1,100.0,1,1,32.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,4.81,1,235,63.7,67.6,77.1,,0,0,1,1,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,28,28.0
Zachary Dodson-Greene,170698,WR,PORTLAND,1,0.0,1,1,32.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,-3.36,0,269,72.5,60.5,37.0,,0,1,1,0,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Landen Chambers,170530,HB,CENT ARK,1,0.0,1,1,19.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,-3.79,0,132,80.7,85.0,54.8,83.3,0,1,1,1,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Thomas O'Hara,192529,P,MURRAY ST,1,0.0,1,1,0.0,2.5,0,0,0.0,0.0,0,0,0,,1,0,-1.79,0,236,60.3,55.4,54.4,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ephraim Floyd,168347,WR,E TENN ST,1,100.0,1,1,21.0,1.7,0,0,0.0,100.0,1,0,0,0.0,1,0,6.24,1,157,75.9,77.0,58.4,56.3,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,70,70.0
James Platte,166538,P,CITADEL,1,100.0,1,1,8.0,1.8,0,0,0.0,100.0,1,0,0,0.0,1,0,4.12,1,139,60.3,68.0,71.5,,0,0,1,0,100.0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Gabriel Abel,165294,HB,STTHOM,1,0.0,1,1,19.0,3.4,0,0,0.0,0.0,0,0,1,,1,0,-0.63,0,1129,81.4,61.3,46.8,66.5,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Mikal Davis,192780,QB,DELWARE ST,1,100.0,1,1,38.0,2.4,0,1,100.0,100.0,1,0,0,0.0,1,0,3.39,1,152,65.9,83.9,87.4,62.9,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,35,35.0
Jared Richardson,164680,WR,PENN,1,0.0,1,1,9.0,4.3,0,0,0.0,0.0,0,1,0,,1,0,-3.74,0,267,76.0,82.9,45.7,,0,0,1,8,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Demari Davis,192925,WR,W ILLINOIS,1,0.0,1,1,9.0,4.9,0,0,0.0,0.0,0,0,1,,1,0,-0.68,0,345,72.9,79.9,52.8,59.7,0,0,1,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Antwon McKay Jr,192948,WR,W ILLINOIS,1,100.0,1,1,15.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,2.18,1,345,68.7,55.1,72.6,59.0,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,14,14.0
Peyton Beck,164472,WR,WEBER ST,1,100.0,1,1,-6.0,0.6,0,0,0.0,100.0,1,0,0,0.0,1,0,3.54,1,342,60.3,52.9,60.6,,0,0,1,0,100.0,,147.9,0.0,0,0,0,0,1,0,0.0,10,10.0
Shadrick Byrd,101661,HB,PRVIEW A&M,1,0.0,1,1,14.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,-0.62,0,270,82.8,74.8,46.8,77.7,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tre' Holloway,196317,WR,TENN TECH,1,100.0,1,1,8.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0.8,0,309,86.7,73.0,60.4,75.1,0,0,1,1,100.0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Christian Anaya,164384,WR,W ILLINOIS,2,100.0,1,1,28.0,5.75,0,1,100.0,100.0,1,0,1,0.0,2,0,1.75,1,345,77.1,70.8,87.7,69.3,0,0,2,0,100.0,0.0,118.8,0.0,0,1,0,0,0,0,0.0,31,31.0
Sam Slade,163930,HB,HOLY CROSS,1,,0,1,,2.6,0,0,0.0,0.0,0,0,1,,1,0,-0.76,0,181,75.7,59.1,60.0,59.9,1,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Savion Red,163857,HB,SACRAMENTO,1,100.0,1,1,27.0,4.1,0,1,100.0,100.0,1,0,1,0.0,1,0,2.29,1,279,25.3,65.9,87.7,62.2,0,0,1,0,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
Griffin Caldwell,161295,HB,BUTLER,1,100.0,1,1,28.0,2.6,0,0,0.0,100.0,1,0,1,0.0,1,0,2.42,1,127,72.8,67.4,76.2,68.0,0,0,1,2,100.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,24,24.0
Kareem Keye,197767,WR,ALABAMA ST,1,100.0,1,1,-6.0,3.13,0,0,0.0,100.0,1,0,1,0.0,3,0,-0.24,1,105,65.8,68.7,60.6,61.3,0,0,3,0,33.3,0.0,79.2,0.0,0,2,0,0,0,0,0.0,-2,-2.0
Jack Ryder,160450,QB,VILLANOVA,1,100.0,1,1,-3.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,-0.97,0,334,63.7,58.1,60.4,58.9,0,0,1,0,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0
Dylan Djete,159994,WR,ALABAMA ST,1,0.0,1,1,13.0,3.6,0,0,0.0,0.0,0,1,0,,1,0,-0.68,0,105,72.3,68.0,46.8,63.4,0,0,1,3,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Matt Schearer,159737,K,BUCKNELL,1,100.0,1,1,-1.0,1.7,0,0,0.0,100.0,1,0,0,0.0,1,0,4.73,1,125,63.7,54.7,60.6,57.7,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Tyrell Pollard,200612,WR,CENT ARK,1,0.0,1,1,31.0,3.9,0,0,0.0,0.0,0,0,0,,1,0,-3.45,0,132,71.2,63.6,37.0,,0,1,1,1,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Josh Gary,159715,WR,BUCKNELL,1,,0,1,,5.7,0,0,0.0,0.0,0,0,1,,1,0,-0.76,0,125,73.0,62.7,60.0,57.5,0,0,1,2,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Derek Burrell,159547,WR,WAGNER,1,0.0,1,1,34.0,2.6,0,0,0.0,0.0,0,0,0,,1,0,-2.32,0,338,76.4,60.9,58.1,,0,1,1,0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Carson Jenkins,159227,WR,WM & MARY,1,0.0,1,1,21.0,4.0,0,0,0.0,0.0,0,0,0,,1,0,-0.45,0,348,70.3,52.1,76.2,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Evan Wallace,159133,WR,MAINE,2,0.0,1,1,19.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,-0.57,0,212,66.9,51.3,46.5,57.7,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Landyn Backey,159121,WR,ELON,1,0.0,1,1,29.0,1.3,0,0,0.0,0.0,0,0,0,,1,0,-0.61,0,162,43.3,54.9,58.4,47.0,0,0,1,4,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Evan James,200945,WR,FURMAN,2,0.0,1,1,18.0,4.5,0,0,0.0,0.0,0,0,1,,2,0,-2.62,0,170,76.4,85.3,26.8,71.4,0,1,2,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,50.0,0,0.0
Brooks Ferguson,159048,TE,PORTLAND,1,100.0,1,1,28.0,3.2,0,1,100.0,100.0,1,0,1,0.0,1,0,2.87,1,269,65.9,61.9,87.7,,0,0,1,1,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,37,37.0
Jordan Reed,159013,WR,MONTANA ST,1,100.0,1,1,-3.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1.22,1,233,63.7,70.1,60.6,,0,0,1,0,100.0,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Nevan Cremascoli,158044,QB,S DAKOTA,1,100.0,1,1,1.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,-0.85,0,291,65.9,62.0,61.0,59.2,0,0,1,0,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Mason Stallons,201264,K,LAMAR,1,0.0,1,1,10.0,2.4,0,0,0.0,0.0,0,0,0,,1,0,-2.07,0,204,60.3,51.7,55.0,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ryan Marks,157625,P,UTAHTC,1,100.0,1,1,0.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,4.34,1,1285,60.3,60.6,60.6,,0,0,1,0,100.0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Kaden Cobb,156897,WR,HOWARD,1,100.0,1,1,23.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,2.24,1,184,62.4,55.3,76.2,,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,17,17.0
Hayden Fletcher,201537,QB,N ARIZONA,1,100.0,1,1,2.0,1.4,0,0,0.0,100.0,1,0,0,0.0,1,0,2.79,1,252,63.7,60.3,61.0,59.4,0,0,1,0,100.0,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Leo Blumentritt,201562,P,N COLORADO,1,0.0,1,1,26.0,2.6,0,0,0.0,0.0,0,0,0,,1,0,-2.12,0,253,60.3,52.4,52.5,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Rashad Rochelle,156502,WR,INDIANA ST,1,100.0,1,1,23.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1.63,1,191,81.0,75.7,76.2,60.6,0,0,1,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Jaxon Fresques,201631,WR,SACRAMENTO,1,100.0,1,1,10.0,4.7,0,0,0.0,100.0,1,0,1,0.0,1,0,0.58,1,279,75.6,63.6,73.1,,0,0,1,0,100.0,0.0,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Noah Cronquist,86569,WR,E WASHGTON,1,100.0,1,1,24.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1.76,1,161,83.0,64.1,76.2,54.4,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,33,33.0
Mehki Wall,156261,WR,NC CENT,1,0.0,1,1,41.0,3.4,0,0,0.0,0.0,0,0,0,,1,0,-0.83,0,247,59.1,67.5,49.9,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Devaughn Slaughter,201871,WR,TENN STATE,1,0.0,1,1,23.0,3.5,0,0,0.0,0.0,0,1,0,,1,0,-3.7,0,308,55.7,60.7,37.9,51.9,0,1,1,3,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Jordan Smith,154034,WR,SCAR STATE,1,100.0,1,1,27.0,4.5,0,0,0.0,100.0,1,0,1,0.0,1,0,3.44,1,290,78.5,85.9,76.2,76.1,0,0,1,0,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,49,49.0
Javonte Graves-Billips,149847,WR,CITADEL,1,0.0,1,1,25.0,2.6,0,0,0.0,0.0,0,0,1,,1,0,-1.41,0,139,77.6,71.7,59.9,68.0,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Michael Rossin,202014,WR,W CAROLINA,1,100.0,1,1,12.0,2.9,0,0,0.0,0.0,0,0,1,100.0,1,1,-0.82,0,344,72.8,80.6,72.6,63.4,0,0,1,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Andrew Piercy,148491,K,WM & MARY,1,,0,1,,3.7,0,0,0.0,0.0,0,0,1,,1,0,-4.9,0,348,63.7,40.6,59.4,60.0,0,0,1,1,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Nate Thomas,148204,HB,IDAHO,1,,0,1,,3.4,0,0,0.0,0.0,0,0,0,,1,0,-0.6,0,185,88.0,70.0,60.0,73.6,0,0,1,0,0.0,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Garrett Sanford,202324,ED,MURRAY ST,1,100.0,1,1,-7.0,0.6,0,0,0.0,100.0,1,0,0,0.0,1,0,3.94,1,236,63.0,60.9,60.6,,0,0,1,0,100.0,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Alex Williams,145537,TE,W ILLINOIS,1,0.0,1,1,18.0,4.4,0,0,0.0,0.0,0,1,1,,2,0,-1.9,0,345,71.0,54.9,47.2,,0,0,2,4,0.0,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Cameron Bonner,144511,WR,PRVIEW A&M,1,100.0,1,1,-8.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1.07,1,270,21.9,63.9,60.4,70.6,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0
Brady Young,144242,P,HOUCHR,1,0.0,1,1,17.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,-2.53,0,183,63.7,49.6,49.6,58.8,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jordan Chambers-Smith,202608,WR,ALAB A&M,1,100.0,1,1,37.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,4.19,1,104,83.0,63.3,75.7,,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,44,44.0
Byron Eaton Jr.,202767,HB,GRAMBLING,1,,0,1,,5.4,0,0,0.0,0.0,0,0,0,,1,0,-4.41,0,177,45.0,65.4,60.0,67.5,0,0,1,2,0.0,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Thomas Lee,203064,WR,ROB MORRIS,1,100.0,1,1,21.0,3.7,0,1,100.0,100.0,1,0,1,0.0,1,0,1.01,1,277,73.8,64.4,87.7,,0,0,1,1,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0
Rodney Hammond Jr.,144024,HB,SACRAMENTO,1,100.0,1,1,10.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,2.7,1,279,83.5,85.4,74.3,84.7,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,23,23.0
Damian Harris,142993,WR,WM & MARY,1,100.0,1,1,14.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,2.22,1,348,26.2,60.6,72.6,,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,16,16.0
Jay Melchiori,203344,WR,VALPO,1,,0,1,,4.4,0,0,0.0,0.0,0,0,1,,1,0,-1.96,0,332,36.8,62.5,59.4,59.4,1,0,1,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
DreSean Kendrick,142417,WR,NORFOLK,4,100.0,1,1,1.0,6.66,0,0,0.0,0.0,0,0,4,100.0,5,1,-0.58,2,244,76.4,69.9,48.3,63.1,0,0,5,1,40.0,50.0,39.6,40.0,2,2,0,0,0,0,0.0,0,0.0
Braden Reed,203400,WR,VILLANOVA,1,100.0,1,1,29.0,2.8,0,0,0.0,100.0,1,0,0,0.0,1,0,3.25,1,334,64.2,70.4,76.2,63.1,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,27,27.0
CJ Neely,203460,WR,HOWARD,1,0.0,1,1,29.0,4.2,0,0,0.0,0.0,0,0,0,,1,0,-4.51,0,184,69.7,62.3,37.5,57.5,0,1,1,0,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Caleb Burke,142312,WR,NEW HAMP,1,100.0,1,1,38.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,3.7,1,240,74.1,79.6,75.7,,0,0,1,1,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,53,53.0
Ian Reynolds,210109,QB,VA MILT IN,1,0.0,1,1,12.0,3.6,0,0,0.0,0.0,0,0,0,,2,0,-0.95,0,336,61.8,51.0,55.3,57.8,0,0,2,0,0.0,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Payton Rhoades,142087,WR,SACR HEART,1,0.0,1,1,32.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,-0.6,0,280,73.2,68.1,58.0,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dane Wallace,139528,WR,NWSTATE,1,0.0,1,1,30.0,3.7,0,0,0.0,0.0,0,0,0,,1,0,-6.35,0,257,65.3,50.8,58.0,,0,1,1,0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Nate Brackett,138983,P,E TENN ST,1,0.0,1,1,-1.0,2.4,0,0,0.0,0.0,0,0,0,,1,0,-1.35,0,157,63.7,61.4,54.4,64.3,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Isaiah Garcia-Castaneda,138481,WR,S DAK ST,2,100.0,1,1,26.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,0.91,1,292,78.3,65.6,57.1,63.6,0,0,2,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,26,26.0
Jayden Shwed,206499,HB,NEWHVN,1,100.0,1,1,17.0,2.5,0,0,0.0,100.0,1,1,0,0.0,1,0,2.32,1,1013,78.0,56.0,72.6,56.4,0,0,1,1,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,20,20.0
Calvin Jones,132441,WR,SAMFORD,1,0.0,1,1,17.0,1.3,0,0,0.0,0.0,0,0,0,,1,0,-3.35,0,282,78.9,66.9,54.8,67.8,0,1,1,4,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Cade Fennegan,128127,QB,ABILENE CH,1,100.0,1,1,-2.0,1.4,0,0,0.0,100.0,1,0,0,0.0,1,0,0.42,0,100,67.5,59.0,60.6,58.4,0,0,1,0,100.0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Joey Tomasso,185315,QB,WM & MARY,2,0.0,1,1,1.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,-2.34,0,348,64.4,47.4,40.1,62.7,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Mike Ryan,185350,K,MERRIMACK,1,0.0,1,1,5.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,-1.54,0,385,63.7,68.4,54.4,68.0,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jaxon Baize,209008,QB,TXRG,1,0.0,1,1,6.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,-1.94,0,1445,67.5,27.8,26.6,60.8,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Jagger Matera,185270,QB,MONMOUTH,1,0.0,1,1,29.0,1.9,0,0,0.0,0.0,0,0,0,,1,0,-2.52,0,231,60.3,53.9,52.5,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Carson Gresock,185177,HB,GARD-WEBB,1,100.0,1,1,-4.0,0.8,0,0,0.0,100.0,1,1,0,0.0,1,0,0.89,1,171,76.3,87.8,60.4,90.4,0,0,1,3,100.0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Cru Newman,185057,WR,PORTLAND,2,100.0,1,1,-1.0,3.35,0,0,0.0,100.0,1,0,0,0.0,2,0,0.78,1,269,63.0,67.4,61.0,77.7,0,0,2,0,100.0,,87.5,0.0,0,1,0,0,0,0,0.0,5,5.0
Max Pelham,185547,P,S DAK ST,1,100.0,1,1,12.0,1.8,0,0,0.0,100.0,1,0,0,0.0,1,0,-0.52,0,292,0.0,39.8,75.4,53.8,0,0,1,0,0.0,,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
Deyandre Ruffin,184287,WR,SCAR STATE,1,0.0,1,1,9.0,3.5,0,0,0.0,0.0,0,0,1,,1,0,-0.41,0,290,40.7,61.1,53.9,,0,0,1,3,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Yosei Takahashi,182306,WR,SAN DIEGO,1,100.0,1,1,18.0,3.7,0,0,0.0,100.0,1,0,0,0.0,1,0,7.11,1,283,85.2,77.6,74.3,,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,73,73.0
Luke Carter,183471,TE,NWSTATE,1,0.0,1,1,24.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,-1.94,0,257,66.9,50.8,51.9,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kia'i Keone,179368,QB,N COLORADO,1,,0,1,,1.8,1,0,0.0,0.0,0,0,0,,1,0,-3.97,0,253,69.7,58.0,59.4,59.5,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Gavin Hall,185847,HB,FURMAN,1,0.0,1,1,13.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,-0.82,0,170,76.6,63.8,55.3,64.8,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Brendan Anderson,178992,QB,SO UTAH,1,0.0,1,1,4.0,2.0,0,0,0.0,0.0,0,0,0,,1,0,0.0,0,298,60.3,54.4,55.3,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
JT Smith,178693,HB,NC A&T,1,0.0,1,1,18.0,2.7,0,0,0.0,0.0,0,0,1,,1,0,-4.35,0,246,82.2,61.8,26.9,67.8,0,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Michael Shulikov,178255,WR,IDAHO ST,2,100.0,1,1,-3.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,2.57,1,186,74.0,72.8,38.2,,0,0,2,3,100.0,,158.3,0.0,0,0,0,0,1,1,50.0,15,15.0
Whit Hobgood,177888,TE,CITADEL,1,0.0,1,1,21.0,2.7,0,0,0.0,0.0,0,0,0,,1,0,-1.07,0,139,64.6,67.6,50.8,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
A.J. Little,177829,WR,CHATTNOOGA,1,,0,1,,5.0,0,0,0.0,0.0,0,0,1,,1,0,-1.12,0,137,77.8,58.6,60.0,63.0,0,0,1,3,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Najih Rahman,177432,WR,BROWN,1,100.0,1,1,10.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,3.7,1,123,80.1,57.3,75.4,,0,0,1,0,100.0,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0
Michael Costigan Jr.,177278,QB,SACR HEART,1,100.0,1,1,-5.0,2.1,0,0,0.0,100.0,1,0,0,0.0,2,0,0.06,1,280,64.4,53.9,60.6,54.9,0,0,2,0,50.0,,118.8,0.0,0,1,0,0,0,0,0.0,19,19.0
Braydon Black,186596,WR,MERCYHURST,1,0.0,1,1,2.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,-0.41,0,977,76.5,53.9,48.2,,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Brayden Munroe,176815,WR,N COLORADO,1,0.0,1,1,4.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,-0.8,0,253,73.6,68.4,56.8,,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Joe Kerbacher,186634,WR,MERCYHURST,1,0.0,1,1,22.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,-0.7,0,977,78.3,59.9,37.5,59.7,0,0,1,3,0.0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Adam Jones,176769,HB,MONTANA ST,1,100.0,1,1,15.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0.57,1,233,82.8,83.7,72.6,82.6,0,0,1,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
