player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Cody Orgeron,23693,QB,MCNEESE,11,116,10,2,5.8,32,0,193,0,0,4,117,11.8,22,33,217,4,27,66.0,75.6,80.0,75.2,62.2,,63.6,60.4,31,1,0,0,0,365,357,53,0,63,4,550,235,2.03,4.7,,15
Jalen Leary,109091,HB,STETSON,9,115,36,14,60.4,403,0,667,1,5,36,541,156.8,19,36,302,1,19,76.1,70.8,83.9,,81.1,49.2,73.9,61.8,61,0,41,8,152,145,0,0,11,123,8,667,541,4.7,5.8,0.27,96
Demeatric Crenshaw,138332,QB,YNGTOWN ST,9,115,21,5,19.9,139,0,516,0,0,15,232,43.0,20,40,353,2,55,67.8,68.9,86.4,54.2,,59.5,75.8,60.1,73,0,0,0,1,296,183,25,0,90,7,699,348,3.03,6.1,0.0,28
Nate Thomas,148204,HB,S DAKOTA,10,115,39,11,35.3,253,0,717,1,2,39,475,132.3,26,43,291,2,45,63.4,84.6,82.8,,75.0,59.7,85.6,61.1,46,0,69,13,80,134,0,0,18,128,5,717,475,4.13,6.2,0.86,68
Jay Stanton,105584,HB,SAMFORD,11,114,20,4,31.4,178,0,566,0,6,20,277,48.2,9,28,282,1,12,76.3,72.9,86.1,,85.0,57.7,76.5,56.9,69,0,101,17,203,156,0,0,19,131,6,566,277,2.43,5.0,0.5,102
Kierre Crossley,34090,HB,ARKAPB,10,114,22,11,60.0,277,0,462,3,7,22,325,65.1,15,27,112,3,40,52.4,59.7,47.9,,25.8,47.8,67.8,52.6,61,1,101,13,155,169,0,0,22,127,7,462,325,2.85,4.1,0.65,74
Fabrice Mukendi,148549,HB,BRYANT,11,113,28,8,28.5,186,1,652,2,1,28,353,73.7,23,39,124,1,58,76.2,76.7,29.9,,30.0,49.6,82.2,59.0,30,1,31,10,121,126,0,0,14,123,9,652,353,3.12,5.8,0.26,55
Tommy Mellott,147646,QB,MONTANA ST,12,113,39,8,39.3,288,0,627,0,0,32,369,118.1,17,37,233,3,74,63.0,81.9,85.1,71.6,,57.6,79.4,58.6,74,0,8,2,24,213,105,14,2,101,10,732,415,3.67,6.5,0.33,19
Cross Robinson,66611,HB,DRAKE,9,112,19,1,10.9,45,0,411,3,4,19,281,48.5,6,18,153,0,21,88.5,58.1,83.9,,17.8,41.9,65.7,57.7,45,1,52,7,109,146,0,0,11,119,2,411,281,2.51,3.7,0.48,90
Elijah Barnwell,57387,HB,MAINE,9,112,18,3,10.8,54,0,501,1,0,18,295,41.6,13,33,212,1,61,74.9,78.2,84.2,,58.8,47.3,80.3,57.3,23,0,19,2,78,133,0,0,3,114,4,501,295,2.63,4.5,0.24,49
Corey Russell,102413,HB,GRAMBLING,10,112,21,3,12.5,53,0,423,0,2,21,290,48.8,8,16,177,1,63,75.7,65.5,84.4,,42.7,59.2,68.7,48.0,19,0,66,10,128,163,0,0,15,122,1,423,290,2.59,3.8,0.52,48
Bradrick Shaw,35088,HB,N IOWA,10,111,29,3,18.0,83,0,461,0,0,29,352,81.4,11,29,255,0,45,88.2,76.4,31.7,,63.9,49.8,78.8,56.1,38,1,8,2,69,153,0,0,6,113,3,461,352,3.17,4.2,0.12,66
Collin Eaddy,109231,HB,PRINCETON,8,111,23,6,24.9,119,0,477,0,1,23,327,60.4,12,34,272,0,62,88.2,67.3,83.4,,84.2,53.2,67.0,75.3,37,0,33,6,104,139,0,0,8,117,10,477,327,2.95,4.3,0.32,47
Aaron Dykes,83746,HB,RICHMOND,10,111,21,4,15.5,66,0,427,0,5,21,273,48.1,14,23,276,1,58,66.3,73.5,46.5,,63.5,75.4,71.0,73.7,19,1,275,22,170,188,0,0,25,133,5,427,273,2.46,3.8,1.62,53
Jason Shelley,60581,QB,MO STATE,12,110,29,3,14.1,101,0,262,0,0,12,135,50.8,26,39,230,9,34,49.8,75.4,57.0,69.2,,,77.2,60.0,54,4,-7,1,0,310,452,54,1,57,10,714,380,3.45,6.5,,16
Deonta McMahon,136836,HB,MCNEESE,11,110,17,10,43.3,241,0,556,4,1,17,320,38.2,17,28,217,1,31,75.8,68.1,83.2,,38.4,51.1,74.0,49.5,39,0,231,27,137,141,0,0,33,137,8,556,320,2.91,5.1,1.69,77
Zach Borisch,83230,HB,IDAHO,10,110,23,5,41.3,238,0,551,0,0,22,446,90.7,14,28,185,5,77,39.6,74.2,21.9,58.1,,,74.5,60.1,75,5,0,0,0,181,25,6,0,104,5,576,483,4.39,5.2,,17
Peytton Picket,151036,HB,JACKSON ST,11,109,28,7,36.7,170,0,463,1,8,28,331,88.2,14,25,194,1,56,75.5,71.1,38.8,,56.4,63.6,73.5,56.4,54,1,135,15,148,131,0,0,17,124,5,463,331,3.04,4.2,0.91,53
Jabriel Johnson,102447,HB,MORGAN ST,10,108,17,3,22.7,87,0,383,1,1,17,284,39.1,5,19,235,0,49,88.2,67.1,86.2,,68.8,57.5,68.5,56.4,44,0,51,13,142,156,0,0,22,121,2,383,284,2.63,3.5,0.36,56
Devon Benn,40431,HB,SOUTHERN U,10,107,15,8,30.3,159,0,525,2,3,15,295,43.2,14,34,297,1,48,74.5,72.1,3.4,,81.1,51.5,75.1,61.3,26,1,75,8,97,138,0,0,15,115,5,525,295,2.76,4.9,0.77,59
Quincy Patterson II,77626,QB,N DAK ST,14,107,25,13,42.6,306,0,557,1,0,14,271,45.8,24,40,250,4,63,51.3,80.5,56.6,67.8,,29.9,80.7,60.0,52,2,0,0,3,298,161,16,1,91,7,718,442,4.13,6.7,0.0,17
Terrell Jennings,102408,HB,FL A&M,12,107,21,9,38.3,202,0,528,0,0,21,316,55.9,18,28,164,0,50,88.1,72.3,26.2,,39.7,48.1,75.1,78.5,40,1,27,4,104,125,0,0,6,111,5,528,316,2.95,4.9,0.26,55
Jett Duffey,41634,QB,HAMPTON,11,106,22,5,17.5,90,0,284,0,0,8,167,28.9,17,38,178,2,10,70.2,86.8,70.6,86.6,62.2,,67.0,60.0,24,2,0,0,0,361,231,38,0,68,10,515,351,3.31,4.9,,41
Santee Marshall,143768,HB,JACKSON ST,11,106,27,5,28.9,131,0,454,0,1,27,244,58.6,11,24,194,0,42,87.8,74.4,0.0,,32.0,58.7,78.3,57.7,53,2,26,4,76,118,0,0,5,110,3,454,244,2.3,4.3,0.34,61
Kobe Johnson,109089,HB,N DAK ST,15,105,21,9,51.3,344,0,670,1,0,21,405,71.7,19,30,250,2,56,61.0,63.9,34.7,,11.7,55.7,70.9,47.5,97,1,85,8,107,163,0,0,14,113,3,670,405,3.86,6.4,0.79,48
Michael Brescia,149295,QB,COLGATE,8,105,17,6,37.8,245,0,551,0,1,17,308,63.4,16,38,142,1,82,75.2,74.3,65.2,59.7,,90.1,75.6,60.1,64,1,13,1,1,179,97,12,1,94,9,648,342,3.26,6.2,13.0,7
Devin Wynn,64193,HB,FURMAN,8,104,18,7,30.5,150,0,492,1,2,18,307,50.9,13,33,170,0,27,87.6,78.3,32.5,,79.9,69.4,77.3,62.9,42,1,130,12,96,162,0,0,15,116,6,492,307,2.95,4.7,1.35,76
Trey Wilson III,104808,HB,FORDHAM,11,104,19,10,44.5,253,0,568,0,1,19,250,42.2,16,29,168,2,45,60.6,72.5,83.5,,29.7,55.3,78.2,55.8,39,0,46,10,151,128,0,0,11,114,3,568,250,2.4,5.5,0.3,58
Myles Wanza,57267,HB,W ILLINOIS,10,103,31,6,23.0,112,0,486,1,1,31,335,96.4,12,23,345,0,35,87.6,80.6,82.1,,79.7,58.3,80.3,55.2,25,0,40,5,51,121,0,0,8,108,3,486,335,3.25,4.7,0.78,67
Jayy McDonald,98686,HB,TARLETON,10,103,32,11,43.6,292,0,670,1,1,32,352,101.6,20,36,401,0,76,87.6,91.5,81.4,,59.7,51.9,92.3,71.7,53,0,9,8,61,110,0,0,10,111,4,670,352,3.42,6.5,0.15,27
Ezra Gray,43043,HB,ALABAMA ST,9,102,18,10,51.2,211,0,412,0,5,18,252,53.1,13,20,105,2,21,62.6,64.9,83.6,,81.6,62.7,64.4,48.8,28,0,76,5,101,125,0,0,6,107,2,412,252,2.47,4.0,0.75,77
Javon Williams Jr.,87540,HB,S ILLINOIS,13,101,25,7,45.3,256,0,553,0,3,25,320,81.9,12,41,295,2,63,61.9,77.3,85.2,61.5,66.1,82.9,73.7,54.9,73,0,115,18,80,121,12,5,21,114,9,565,351,3.48,5.6,1.44,32
Keon Howard,40418,QB,TENN MARTN,10,101,13,3,13.2,66,0,271,0,0,5,159,15.3,19,43,310,13,17,26.8,71.6,88.2,65.6,,,70.2,60.0,28,1,0,0,0,363,228,29,0,72,10,499,260,2.57,4.9,,31
Jared Cooper,102394,HB,BUCKNELL,10,101,21,3,24.8,76,0,307,1,4,21,243,52.3,6,14,125,0,21,89.2,68.3,84.2,60.6,80.1,56.6,69.3,57.2,34,0,80,14,112,109,0,0,20,115,2,307,243,2.41,3.0,0.71,76
DeeWil Barlee,109114,HB,VILLANOVA,12,101,14,3,16.3,67,0,412,5,0,14,273,32.6,9,20,334,1,39,74.1,66.0,82.4,,62.5,45.3,69.4,64.6,31,0,73,15,80,118,0,0,20,116,0,412,273,2.7,4.1,0.91,61
Stephon Huderson,57434,HB,MCNEESE,7,101,23,3,18.0,74,0,412,1,0,23,294,60.3,9,25,217,1,40,73.6,67.9,83.3,,41.7,51.3,72.3,49.6,30,0,45,10,112,131,0,0,12,111,3,412,294,2.91,4.1,0.4,59
AJ Deinhart,109148,HB,BUTLER,11,100,21,5,24.6,123,0,499,2,1,21,335,67.0,15,22,127,0,45,87.3,71.0,84.6,,63.6,54.0,73.2,72.8,53,0,39,10,109,164,0,0,17,110,3,499,335,3.35,5.0,0.36,54
Trey Flowers,109228,HB,PENN,10,100,10,2,8.9,34,0,381,0,1,10,243,25.5,8,22,267,0,56,87.5,71.9,84.4,,17.6,59.6,75.2,60.9,17,0,38,5,71,154,0,0,5,105,6,381,243,2.43,3.8,0.54,42
Cameryn Brent,91119,HB,NORFOLK,11,100,21,3,23.9,92,0,385,1,3,21,221,48.7,6,21,244,1,20,73.8,66.7,81.8,,73.4,67.3,65.1,58.2,57,0,83,9,68,118,0,0,12,109,5,385,221,2.21,3.9,1.22,80
Aaron Dawson,62013,HB,CENT CT ST,9,100,12,5,27.9,111,0,398,2,1,12,278,31.2,10,19,133,1,29,74.2,61.1,84.6,,15.7,63.9,62.6,54.9,30,0,175,16,132,149,0,0,20,116,2,398,278,2.78,4.0,1.33,71
Liam Welch,19897,QB,SAMFORD,11,99,20,3,9.7,56,0,248,0,0,10,171,37.5,24,46,282,4,35,68.3,88.6,81.0,80.5,,89.7,83.7,60.1,43,3,16,1,1,294,330,32,1,68,8,578,388,3.92,5.8,16.0,25
Marcus Cooper,57408,HB,INCAR WORD,13,99,29,7,37.7,218,0,579,2,4,29,357,94.4,18,34,189,1,30,75.5,70.2,51.4,,48.0,56.2,79.6,59.7,60,1,200,27,282,123,0,0,43,126,8,579,357,3.61,5.8,0.71,66
Kenny Benjamin,149998,HB,W CAROLINA,11,98,22,2,9.4,33,0,352,5,14,22,232,56.1,9,24,344,2,52,64.2,68.6,86.0,,39.6,71.6,69.1,62.2,17,0,514,54,257,139,0,0,65,152,3,352,232,2.37,3.6,2.0,43
Hunter Cobb,109205,HB,MARIST,10,97,27,6,44.7,216,0,483,1,3,27,409,117.1,11,20,213,0,53,87.1,71.6,87.6,,69.5,60.7,72.8,55.4,46,0,65,11,111,114,0,0,15,108,4,483,409,4.22,5.0,0.59,41
Spencer Alston,109265,HB,YALE,10,97,20,6,33.3,150,0,450,3,4,20,301,69.0,12,29,352,1,47,87.1,73.6,84.4,,67.0,46.4,80.0,56.6,54,1,70,11,134,132,0,0,15,108,8,450,301,3.1,4.6,0.52,49
Donavyn Lester,104852,HB,WM & MARY,8,96,21,6,36.4,189,0,519,0,3,21,419,94.4,14,21,348,1,28,73.6,83.6,84.8,54.8,74.7,65.5,85.7,52.3,74,0,76,15,78,134,0,0,16,111,5,519,419,4.36,5.4,0.97,67
Nolan Grooms,108987,QB,YALE,10,96,22,2,8.2,44,0,220,0,0,9,101,31.2,15,30,352,3,19,65.1,72.0,46.3,66.3,,59.7,72.2,60.0,24,3,-1,0,1,192,316,42,0,54,3,536,252,2.63,5.6,-1.0,26
Jack Chambers,60359,QB,CHARLES SO,10,96,34,7,23.4,169,0,248,0,0,13,209,113.2,29,37,135,5,14,55.0,64.9,88.9,54.6,,51.4,82.5,60.0,55,1,0,0,3,235,474,47,0,49,7,722,621,6.47,7.5,0.0,17
Isaiah Davis,138299,HB,S DAK ST,7,95,31,13,51.5,361,0,701,2,0,31,450,151.4,24,34,292,1,65,73.7,86.9,84.0,,25.2,39.6,90.4,59.0,53,0,8,2,67,110,0,0,6,97,7,701,450,4.74,7.4,0.12,29
Max Hurleman,143017,HB,COLGATE,11,95,16,0,0.0,0,0,362,1,8,16,242,49.7,6,16,142,0,20,87.0,73.3,84.8,,35.7,77.4,75.7,56.5,14,0,275,28,164,183,0,0,34,123,1,362,242,2.55,3.8,1.68,75
Rickey Spruill,148608,HB,WAGNER,10,95,29,6,33.2,164,0,494,1,0,29,377,112.8,17,25,338,2,25,58.4,69.8,82.9,,35.7,54.9,73.3,54.0,50,0,13,7,74,159,0,0,8,102,3,494,377,3.97,5.2,0.18,70
Jalen Jackson,78579,HB,VILLANOVA,11,95,26,8,35.2,199,0,566,0,1,26,433,123.1,19,31,334,3,31,42.3,90.0,80.6,,83.6,67.3,88.0,64.1,43,0,66,5,51,106,0,0,5,100,7,566,433,4.56,6.0,1.29,62
Darqueze Brutton,84201,HB,GRAMBLING,11,94,17,5,31.8,107,1,336,0,1,17,215,39.2,10,13,177,1,48,72.9,61.9,32.9,,24.2,58.4,63.9,76.0,32,1,30,11,133,128,0,0,18,105,0,336,215,2.29,3.6,0.23,45
Dominic Roberto,104811,HB,FURMAN,11,94,25,10,58.1,411,0,708,0,1,25,393,110.9,15,29,170,0,19,86.8,79.3,87.2,,55.9,53.7,84.2,50.3,90,0,29,4,75,200,0,0,6,98,6,708,393,4.18,7.5,0.39,75
Lyndemian Brooks,22417,HB,PRVIEW A&M,9,93,14,7,49.2,240,0,488,3,4,14,168,27.3,16,21,270,1,29,72.7,70.4,83.0,,41.2,68.2,72.6,48.6,83,0,241,26,134,123,0,0,33,119,5,488,168,1.81,5.2,1.8,58
Savon Smith,104833,HB,RICHMOND,10,92,19,7,32.6,138,0,423,2,4,19,279,64.0,14,23,276,1,51,77.7,68.6,36.2,,62.8,62.0,70.1,63.7,27,1,120,17,129,150,0,0,25,109,3,423,279,3.03,4.6,0.93,41
Roshaun Johnson,57235,HB,IDAHO,10,92,25,4,19.6,89,0,453,1,1,25,291,85.7,12,28,185,2,57,62.6,74.3,84.3,,42.7,53.9,75.9,66.6,37,1,51,4,58,152,0,0,7,96,10,453,291,3.16,4.9,0.88,32
Owen Wright,57486,HB,MONMOUTH,10,91,10,4,23.6,87,0,370,1,0,10,223,25.0,5,22,231,1,42,71.7,72.6,83.3,,54.0,54.9,74.9,59.4,26,0,51,7,89,105,0,0,8,98,2,369,223,2.45,4.1,0.57,48
Bronson Yoder,104872,HB,WM & MARY,8,92,31,9,48.0,234,0,487,0,1,31,355,128.6,10,20,348,1,36,74.6,81.8,19.8,60.4,84.4,59.7,80.8,63.5,47,1,11,4,47,131,0,0,4,96,3,487,355,3.86,5.3,0.23,53
Kasim Hill,60444,QB,RHODE ISLD,11,91,11,1,10.4,40,0,265,0,0,8,171,26.4,8,24,274,3,26,69.6,85.8,66.6,82.1,,,73.7,60.0,40,4,0,0,0,273,120,19,0,72,6,385,247,2.71,4.2,,37
Julius Chestnut,109239,HB,SACR HEART,5,91,33,7,30.6,166,0,542,0,0,33,335,130.6,19,30,280,2,50,55.9,77.0,84.4,,62.4,63.4,75.8,67.5,39,0,15,2,54,108,0,0,4,93,3,542,335,3.68,6.0,0.28,41
Rashad Raymond,139121,HB,VA MILT IN,11,90,14,4,31.1,152,0,489,0,2,14,270,48.5,13,29,336,0,16,86.4,74.2,28.7,,19.2,62.1,80.2,56.0,80,1,76,9,116,114,0,0,11,99,3,489,270,3.0,5.4,0.66,73
Brian Snead,83732,HB,AUSTINPEAY,10,90,17,7,50.3,244,0,485,0,0,17,353,70.2,12,24,116,0,63,86.4,73.2,22.7,,79.2,56.3,74.3,57.0,66,1,22,5,74,97,0,0,7,95,5,485,353,3.92,5.4,0.3,23
Kevon Latulas,122755,HB,MO STATE,12,90,20,10,54.8,345,0,629,2,4,20,392,101.5,18,29,230,1,51,71.9,68.5,85.7,,54.0,56.9,72.4,56.0,87,0,174,13,163,124,0,0,20,103,3,629,392,4.36,7.0,1.07,34
Joshua Stakely,108407,HB,GEORGETOWN,8,90,16,4,25.5,69,0,271,0,3,16,174,36.7,7,21,172,1,23,71.9,60.9,83.4,,33.5,63.3,61.4,56.5,20,0,53,10,133,104,0,0,12,100,5,271,174,1.93,3.0,0.4,67
Kobe Dillon,141787,HB,SOUTHERN U,9,89,18,7,46.9,312,0,665,2,1,18,328,76.1,14,26,297,1,47,71.0,75.5,81.3,,81.7,36.7,76.7,64.8,75,0,16,3,44,108,0,0,5,92,4,665,328,3.69,7.5,0.36,42
Parker Driggers,109547,HB,N ALABAMA,10,89,14,7,51.3,241,0,470,2,6,14,287,58.1,11,24,389,4,30,47.6,72.9,85.5,76.6,61.9,66.9,70.9,78.6,99,0,178,22,168,128,0,0,33,111,9,470,287,3.22,5.3,1.06,56
Noah Smith,104112,HB,SM HOUSTON,12,89,22,9,40.7,231,0,567,1,6,22,300,83.5,16,32,281,3,28,45.2,76.9,0.0,60.0,65.0,59.6,86.4,60.9,55,3,221,24,180,126,0,0,30,113,6,567,300,3.37,6.4,1.23,59
Jaylen Smith,142964,HB,RHODE ISLD,11,89,17,5,32.4,153,1,472,0,0,17,286,55.2,14,18,274,1,43,74.5,68.0,0.0,,38.4,72.6,68.3,60.9,72,2,110,10,77,119,0,0,10,99,1,472,286,3.21,5.3,1.43,46
Andrew Body,155202,QB,TEXAS STHN,11,88,17,15,43.1,310,0,468,0,0,13,177,54.5,31,39,313,13,20,25.3,68.3,76.4,64.5,,,67.0,60.0,55,1,0,0,0,289,251,23,0,65,6,719,356,4.05,8.2,,38
Zack Bair,109164,HB,DARTMOUTH,9,88,18,7,33.3,157,0,472,1,6,18,277,70.6,14,20,148,3,35,43.7,73.5,30.9,,63.5,70.2,74.1,65.9,47,1,202,19,134,126,0,0,21,107,2,472,277,3.15,5.4,1.51,51
Michael Jamerson III,147877,HB,CAMPBELL,11,88,15,7,45.9,155,0,338,0,1,15,222,43.9,7,19,131,0,23,86.4,64.1,83.4,,51.0,49.4,67.8,59.6,29,0,6,4,93,101,0,0,5,92,2,338,222,2.52,3.8,0.06,64
Donnavan Spencer,40715,HB,S ILLINOIS,11,87,10,7,46.2,216,0,468,1,6,10,226,40.4,11,21,295,0,50,86.3,69.8,84.2,,42.2,59.8,74.1,55.4,63,0,103,16,134,119,0,0,21,103,6,468,226,2.6,5.4,0.77,37
Hunter Luepke,91319,FB,N DAK ST,13,87,19,6,30.8,167,0,543,0,4,19,342,94.2,15,28,250,0,77,86.4,92.2,53.3,,75.8,90.0,83.4,76.6,49,2,165,9,54,238,0,0,15,96,8,543,342,3.93,6.2,3.06,9
Zaythan Hill,109123,HB,LEHIGH,10,87,16,5,29.5,107,0,363,0,1,16,200,42.0,11,24,205,0,25,86.3,73.2,82.5,,60.8,54.2,73.2,89.3,28,0,10,6,83,109,0,0,7,93,5,363,200,2.3,4.2,0.12,61
Ryheem Skinner,136909,HB,TARLETON,11,87,20,9,36.9,159,0,431,0,1,20,228,59.8,14,21,401,0,64,86.5,80.3,81.2,,85.4,61.4,79.5,57.8,24,0,19,5,61,98,0,0,7,92,3,431,228,2.62,5.0,0.31,22
Parker McKinney,82109,QB,E KENTUCKY,11,87,14,9,33.5,222,0,319,0,1,6,122,31.0,22,30,159,4,9,64.1,79.8,71.3,75.5,81.4,76.7,72.8,60.1,63,2,42,1,3,282,344,35,1,53,6,663,321,3.69,7.6,14.0,28
Amar Johnson,148220,HB,S DAK ST,13,86,18,7,33.8,145,0,429,0,0,18,260,61.8,12,20,292,0,46,86.5,81.7,4.2,,79.3,58.4,81.6,57.1,28,1,38,2,47,95,0,0,3,88,3,429,260,3.02,5.0,0.81,40
Eric Schmid,66632,QB,SM HOUSTON,11,85,15,1,4.0,18,1,140,0,0,7,81,25.7,13,25,281,5,13,50.8,74.9,70.3,74.3,,45.6,63.8,60.5,25,3,0,0,3,313,308,38,0,47,6,448,184,2.16,5.3,0.0,18
DJ Williams,138061,QB,MURRAY ST,11,85,16,2,18.8,107,0,329,0,0,10,125,29.6,23,29,236,3,29,63.1,74.0,85.7,57.6,,40.0,84.1,60.0,58,0,0,0,4,265,241,20,0,65,6,570,248,2.92,6.7,0.0,24
Taron Jones,78612,HB,SE LA,13,85,10,3,19.6,72,0,367,3,6,10,183,26.7,8,22,294,2,24,61.0,68.5,86.1,,79.5,62.0,73.7,52.1,35,0,391,44,268,169,0,0,48,129,6,367,183,2.15,4.3,1.46,58
Dontae McMillan,103994,HB,WEBER ST,11,85,30,7,34.5,162,0,469,1,0,30,377,152.9,16,25,342,3,26,37.6,75.1,11.7,,4.4,44.1,81.7,54.5,52,1,10,2,61,104,0,0,3,87,4,469,377,4.44,5.5,0.16,59
Cole Smith,109050,QB,PRINCETON,10,85,10,3,14.4,52,0,167,0,0,5,122,16.9,11,19,272,5,20,62.5,81.9,88.2,82.6,62.2,52.3,62.0,60.1,33,2,0,0,1,288,195,25,0,60,3,362,239,2.81,4.3,0.0,18
LaDarius Owens,105591,HB,TEXAS STHN,9,84,20,13,63.2,401,0,634,3,7,20,326,104.8,17,26,313,0,14,86.7,77.5,83.4,,33.5,63.0,83.5,56.7,64,1,119,16,100,126,0,0,20,100,5,634,326,3.88,7.5,1.19,68
Justin Strong,87616,HB,S ILLINOIS,13,84,21,7,41.5,203,0,489,1,6,21,305,97.1,13,23,295,2,32,56.1,69.6,85.0,,57.1,55.6,75.3,57.3,67,0,162,17,159,135,0,0,23,101,2,489,305,3.63,5.8,1.02,51
Jaylon Jackson,139386,HB,LAMAR,10,84,13,3,25.2,77,0,305,1,5,13,185,41.3,7,16,204,1,19,72.0,65.7,84.5,,20.6,62.5,67.7,51.9,42,0,122,12,122,144,0,0,21,96,2,305,185,2.2,3.6,1.0,58
Jawon Pass,40916,QB,PRVIEW A&M,12,84,9,1,17.0,59,1,170,0,0,3,70,6.5,10,23,270,16,4,30.0,63.6,80.3,62.8,,57.2,59.6,60.0,59,4,0,0,1,354,177,27,0,57,4,347,193,2.3,4.1,0.0,31
Devin Matthews,148460,HB,TOWSON,10,83,13,0,0.0,0,0,269,0,1,13,200,39.7,5,34,317,1,63,70.2,73.1,82.3,,42.9,30.9,73.5,70.6,14,0,14,2,25,88,0,0,3,85,8,269,200,2.41,3.2,0.56,20
Chaz Ward,105622,HB,LAMAR,10,83,9,1,5.2,15,0,289,0,0,9,169,21.8,5,20,204,0,37,86.1,77.2,84.1,,79.8,54.6,75.4,66.3,15,0,9,1,31,108,0,0,1,84,4,289,169,2.04,3.5,0.29,29
Marquez McCray,109056,QB,SACR HEART,12,82,4,0,0.0,0,0,43,0,0,2,42,7.3,8,19,280,3,9,65.1,80.4,88.4,82.9,,,58.6,60.0,18,0,0,0,0,354,272,48,0,34,3,315,176,2.15,3.8,,11
Dylan Laube,88664,HB,NEW HAMP,9,82,33,5,51.8,258,0,498,1,7,33,243,115.1,12,20,240,1,27,75.0,79.5,83.3,,42.4,81.1,79.8,52.9,75,0,203,21,141,100,0,0,24,103,4,498,243,2.96,6.1,1.44,55
E.J. Perry,60349,QB,BROWN,10,82,24,3,16.9,91,0,266,0,0,13,130,63.7,22,37,123,11,21,32.5,75.2,72.5,71.4,,88.8,69.5,60.3,56,2,64,1,2,289,272,31,1,52,7,538,288,3.51,6.6,32.0,27
Shakobe Harper,71331,HB,CAL POLY,8,81,16,2,17.5,43,0,246,0,0,16,187,40.2,8,16,129,2,32,54.8,61.8,84.7,,79.8,54.8,62.7,56.2,26,0,71,11,147,125,0,0,18,92,3,246,187,2.31,3.0,0.48,49
C.J. Ogbonna,149182,QB,SE MO ST,11,81,2,7,37.0,160,0,355,0,0,1,130,3.3,12,20,293,5,37,58.3,67.6,66.0,69.1,,57.7,58.7,60.1,39,5,0,0,2,310,78,18,0,63,3,433,199,2.46,5.3,0.0,19
Tyrese White,78640,HB,ABILENE CH,11,80,19,8,40.0,209,0,523,0,3,19,337,103.0,13,25,100,1,43,70.0,76.7,85.0,,57.5,58.4,80.1,66.9,41,0,72,10,104,120,0,0,10,90,3,523,337,4.21,6.5,0.69,37
Selwyn Simpson,89442,HB,LAFAYETTE,9,80,19,4,25.1,100,0,399,2,3,19,299,95.6,7,19,203,0,24,85.7,70.1,82.5,,52.2,43.3,73.6,71.0,55,0,33,6,80,98,0,0,9,86,5,399,299,3.74,5.0,0.41,56
Tom Loeffler,111445,HB,STTHOM,9,80,10,2,12.0,31,0,258,1,6,10,156,31.8,3,17,1129,1,43,61.9,65.1,85.1,60.6,52.4,76.5,62.6,53.9,16,0,144,18,84,113,0,0,23,98,5,258,156,1.95,3.2,1.71,33
Zerrick Cooper,40465,QB,JVILLE ST,10,80,6,1,9.3,23,1,118,0,0,5,91,12.6,4,17,196,10,30,42.8,61.6,68.9,64.2,,58.2,51.6,60.0,25,3,0,0,2,279,130,20,0,60,3,248,155,1.94,3.1,0.0,21
Trent Tompkins,103944,QB,UC DAVIS,12,79,15,4,27.3,124,0,366,0,2,10,182,36.7,14,25,322,0,53,84.5,78.7,83.4,55.8,67.7,70.5,76.6,60.5,54,0,95,15,43,110,89,9,15,85,6,455,225,2.85,5.8,2.21,13
Juwan Carter,91113,QB,NORFOLK,11,79,6,4,16.5,77,1,147,0,0,5,66,16.3,21,30,244,9,4,38.5,83.4,71.4,79.1,,,74.0,60.1,26,2,0,0,0,391,320,34,0,45,7,467,139,1.76,5.9,,25
Felix Harper,13753,QB,ALCORN ST,11,79,16,4,21.5,95,0,147,0,0,4,40,9.3,20,24,107,8,16,46.3,83.0,89.1,77.9,,,74.4,60.0,33,1,-10,1,0,380,294,38,1,42,6,441,260,3.29,5.6,,15
Jamari Broussard,88671,HB,WOFFORD,10,78,7,5,43.5,131,0,301,0,0,7,179,20.6,8,12,350,0,34,85.4,62.6,81.4,,21.8,52.7,66.2,52.8,47,0,0,0,27,130,0,0,1,78,1,301,179,2.29,3.9,0.0,44
Peyton Mansell,82135,QB,ABILENE CH,11,78,14,5,25.5,121,0,258,0,0,7,168,36.8,17,30,100,5,33,51.5,67.7,84.9,61.8,,53.3,69.1,60.9,62,0,-9,1,5,171,217,22,1,57,6,475,313,4.01,6.1,-1.8,14
Shamenski Rucker,134742,HB,SE MO ST,11,78,11,9,52.9,184,0,348,0,0,11,209,37.3,10,19,293,0,30,85.5,73.6,81.4,,59.3,51.1,76.0,54.9,43,0,2,1,59,105,0,0,3,79,3,348,209,2.68,4.5,0.03,48
