player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kolby Gartner,149776,P,STTHOM,4,0.0,1,1,4.0,3.2,0,0,0.0,0.0,0,0,0,,1,0,-2.68,0,1129,19.7,52.3,55.4,57.2,0,0,4,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kristoff Kowalkowski,149811,QB,STTHOM,1,0.0,1,1,3.0,2.0,0,0,0.0,0.0,0,0,0,,1,0,-0.64,0,1129,60.3,43.4,55.3,,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Justin Covington,40074,HB,VILLANOVA,1,100.0,1,1,13.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,4.02,1,334,67.0,77.3,75.4,79.5,0,0,1,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0
Chris James,89404,TE,CHATTNOOGA,1,0.0,1,1,19.0,3.1,0,0,0.0,0.0,0,0,1,,1,0,-0.66,0,137,71.1,70.3,46.8,63.3,0,0,1,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Shane Davis,89414,QB,LAFAYETTE,2,0.0,1,1,15.0,3.45,0,0,0.0,0.0,0,0,1,,2,0,-1.41,0,203,61.8,27.2,31.9,,0,0,2,1,0.0,100.0,39.6,50.0,1,0,0,0,0,1,50.0,0,0.0
Tyler Gee,150179,QB,CENT ARK,1,0.0,1,1,39.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0.0,0,132,60.3,36.2,37.1,,0,1,1,0,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Kylin James,150195,HB,CENT ARK,1,100.0,1,1,29.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,4.08,1,132,79.0,82.7,76.2,83.6,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,42,42.0
Drew Kannely-Robles,150228,HB,DIXIE,1,100.0,1,1,20.0,2.6,0,0,0.0,0.0,0,0,0,100.0,1,1,-0.91,0,1285,90.2,81.3,76.2,83.6,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jaden Johnson,98682,QB,MO STATE,1,100.0,1,1,-2.0,2.3,0,0,0.0,100.0,1,0,1,0.0,1,0,-1.41,0,230,60.3,60.6,60.4,,0,0,1,0,0.0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
Cameron George,150333,QB,LAMAR,1,,0,1,,3.4,0,0,0.0,0.0,0,0,1,,1,0,-1.92,0,204,62.4,52.9,60.0,,0,0,1,1,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Quincy Ivory,212509,QB,MS VLY ST,1,0.0,1,1,14.0,4.6,0,0,0.0,0.0,0,0,1,,1,0,-1.12,0,228,9.6,37.3,73.1,43.5,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Alfonzo Graham,150501,HB,MORGAN ST,1,100.0,1,1,23.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,5.31,1,235,45.5,74.9,76.6,79.7,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,68,68.0
Bryce Fledderman,91730,QB,SAN DIEGO,1,,0,1,,2.1,0,0,0.0,0.0,0,0,1,,1,0,-1.33,0,283,60.3,59.1,60.0,,1,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Taylor Grimes,89507,WR,INCAR WORD,1,100.0,1,1,14.0,2.9,0,0,0.0,100.0,1,0,1,0.0,1,0,1.17,1,189,76.7,79.6,73.1,59.6,0,0,1,3,100.0,0.0,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0
Zach Larkin,22961,TE,INDIANA ST,1,100.0,1,1,-3.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,2.24,1,191,75.6,60.9,60.4,61.9,0,0,1,3,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0
Denver Holman,151190,WR,ABILENE CH,1,100.0,1,1,-9.0,2.8,0,0,0.0,100.0,1,0,0,0.0,1,0,-0.43,0,100,72.5,72.0,60.6,,0,0,1,1,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Nasir Smith,153952,HB,CENT CT ST,1,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,-0.18,0,133,66.0,72.4,60.4,74.1,0,0,1,0,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
TJ Jones,154015,HB,W CAROLINA,1,100.0,1,1,-1.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1.91,1,344,28.4,63.2,60.4,68.8,0,0,1,2,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Undre Lindsay,154748,QB,HOWARD,3,100.0,1,1,1.0,2.45,0,0,0.0,100.0,1,0,2,0.0,4,0,-0.59,0,184,71.7,75.8,54.2,73.4,0,0,4,0,25.0,50.0,79.2,25.0,1,0,0,0,0,0,0.0,3,3.0
Randy Fizer,155524,WR,WAGNER,1,0.0,1,1,18.0,3.1,0,0,0.0,0.0,0,1,0,,1,0,-7.53,0,338,69.6,52.2,35.6,71.1,0,1,1,3,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Bryce Veasley,77681,QB,DUQUESNE,1,100.0,1,1,-3.0,1.5,0,0,0.0,100.0,1,0,1,0.0,1,0,-1.2,0,155,60.3,63.2,61.0,,0,0,1,1,0.0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Mykah Stone,150480,LS,NC CENT,1,100.0,1,1,-3.0,1.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0.55,1,247,60.3,61.1,60.6,,0,0,1,0,100.0,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Parker Driggers,109547,HB,N ALABAMA,1,100.0,1,1,23.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,2.76,1,389,47.6,72.9,76.6,70.9,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Gavin Sharkey,109638,WR,HARVARD,1,100.0,1,1,39.0,3.8,0,0,0.0,100.0,1,0,0,0.0,1,0,2.08,1,179,80.1,68.9,75.7,,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,39,39.0
Ian Holder,109790,WR,MOREHEAD,1,100.0,1,1,-7.0,3.1,0,0,0.0,100.0,1,0,0,0.0,1,0,0.93,1,234,79.8,53.4,60.6,57.5,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Brevin White,109052,QB,PRINCETON,1,0.0,1,1,-3.0,2.4,0,0,0.0,0.0,0,0,1,,3,0,0.25,1,272,62.7,61.4,51.0,64.2,0,0,3,0,33.3,100.0,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0
Tom Loeffler,111445,HB,STTHOM,1,100.0,1,1,0.0,2.4,0,0,0.0,0.0,0,0,0,100.0,1,1,-0.72,0,1129,61.9,65.1,60.6,62.6,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Keyondre White,77808,HB,HAMPTON,1,0.0,1,1,27.0,4.7,0,0,0.0,0.0,0,0,1,,1,0,-0.64,0,178,83.5,72.5,58.4,73.9,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Deland Thomas,111892,TE,GARD-WEBB,1,0.0,1,1,26.0,3.4,0,0,0.0,0.0,0,1,0,,1,0,-0.83,0,171,35.9,51.9,27.6,,0,0,1,3,0.0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Odieu Hiliare,120861,WR,ALAB A&M,1,100.0,1,1,30.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,3.45,1,104,47.2,78.7,75.9,63.0,0,0,1,1,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,48,48.0
Cameron Young,120877,WR,ALAB A&M,1,100.0,1,1,-6.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,-0.4,0,104,73.0,52.9,60.6,63.1,0,0,1,0,0.0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Larry Jones III,121075,HB,STF AUSTIN,1,100.0,1,1,20.0,1.9,0,1,100.0,100.0,1,0,1,0.0,1,0,2.0,1,301,29.4,74.6,89.2,74.9,0,0,1,0,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,34,34.0
Caden Bell,71181,QB,COLUMBIA,1,0.0,1,1,33.0,2.77,0,0,0.0,0.0,0,0,1,,3,0,0.09,0,145,62.7,43.9,47.6,57.3,0,0,3,0,33.3,100.0,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0
Wykeen Gill,78139,WR,DUQUESNE,2,100.0,1,1,26.0,3.1,0,1,50.0,100.0,1,0,1,0.0,1,0,0.96,1,155,79.1,61.3,85.4,61.3,0,0,2,1,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0
Jacob Buie,78464,QB,SE MO ST,1,0.0,1,1,34.0,2.5,0,0,0.0,0.0,0,0,0,,1,0,-0.67,0,293,60.3,46.1,49.9,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Michael Markett,109018,WR,DRAKE,1,100.0,1,1,10.0,3.2,0,0,0.0,0.0,0,0,0,100.0,1,1,-0.7,0,153,68.3,53.2,72.6,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Lawrence Martinez,123754,LS,FL A&M,1,0.0,1,1,22.0,3.1,0,0,0.0,0.0,0,0,1,,1,0,0.0,0,164,60.3,59.9,59.9,,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jayson Jones,125367,WR,JVILLE ST,2,0.0,1,1,19.0,5.0,0,0,0.0,0.0,0,0,2,,2,0,-1.49,0,196,75.1,58.1,27.2,56.3,0,1,2,1,50.0,0.0,0.0,0.0,0,1,0,0,0,1,50.0,0,0.0
Montrell Washington,64310,WR,SAMFORD,1,100.0,1,1,13.0,3.5,0,0,0.0,100.0,1,0,1,0.0,1,0,0.69,1,282,72.9,77.4,72.6,78.3,0,0,1,0,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Ryan DeLuca,64301,WR,FURMAN,1,100.0,1,1,-7.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1.02,0,170,72.4,58.2,60.4,63.2,0,0,1,0,100.0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Carlos Washington Jr.,63268,HB,NEW HAMP,1,100.0,1,1,26.0,3.8,0,0,0.0,100.0,1,0,1,0.0,1,0,3.42,1,240,76.6,66.5,76.2,63.8,0,0,1,0,100.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,44,44.0
Cooper Willman,138032,WR,E ILLINOIS,1,0.0,1,1,18.0,4.1,0,0,0.0,0.0,0,0,0,,1,0,-0.54,0,158,81.3,52.6,46.8,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jayden Stinson,138056,QB,MURRAY ST,1,0.0,1,1,25.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,1.29,0,236,60.3,57.0,58.4,,0,0,1,0,100.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Randal Grimes,61774,WR,WEBER ST,1,0.0,1,1,13.0,1.1,0,0,0.0,0.0,0,0,0,,1,0,-0.71,0,342,69.1,60.3,46.8,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Damonta Witherspoon,138062,HB,MURRAY ST,1,100.0,1,1,20.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,2.48,1,236,77.7,79.3,76.2,79.3,0,0,1,4,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,25,25.0
Sean Holland,78523,QB,FORDHAM,1,0.0,1,1,15.0,4.0,0,0,0.0,0.0,0,0,1,,2,0,-1.11,0,168,64.4,68.3,28.7,79.4,0,0,2,0,0.0,100.0,39.6,50.0,1,0,0,0,0,1,50.0,0,0.0
Jake Richter,138253,WR,N DAKOTA,1,100.0,1,1,29.0,4.0,0,0,0.0,100.0,1,0,0,0.0,1,0,3.26,1,249,70.9,68.7,76.2,,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,45,45.0
Judd Cockett,61671,WR,SO UTAH,1,100.0,1,1,12.0,4.3,0,0,0.0,100.0,1,0,0,0.0,1,0,2.34,1,298,39.3,54.6,72.6,60.8,0,0,1,0,100.0,,139.6,0.0,0,0,0,0,1,0,0.0,8,8.0
Lucas Loffredo,138382,QB,DELWARE ST,1,,0,1,,1.8,1,0,0.0,0.0,0,0,0,,1,0,-0.82,0,152,63.7,52.0,60.0,57.3,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nate Brackett,138983,P,E TENN ST,1,100.0,1,1,0.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,4.51,1,157,60.3,60.6,60.6,,0,0,1,0,100.0,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Willie Patterson,61476,WR,MONTANA ST,1,100.0,1,1,3.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,2.24,1,233,67.6,62.3,69.2,60.1,0,0,1,6,100.0,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0
Antoine Murray,61302,WR,HOWARD,1,0.0,1,1,26.0,5.0,0,0,0.0,0.0,0,0,0,,1,0,-4.42,0,184,36.8,66.3,27.6,57.5,0,1,1,1,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Hayden Meacham,79224,TE,WEBER ST,1,0.0,1,1,11.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,-2.62,0,342,70.3,68.6,49.6,,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Eli Turner Jr.,139237,HB,DAVIDSON,1,100.0,1,1,29.0,2.9,0,1,100.0,100.0,1,0,0,0.0,1,0,1.69,1,149,83.1,77.6,87.7,70.8,0,0,1,3,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,34,34.0
Dorrell James,60905,TE,GRAMBLING,1,0.0,1,1,42.0,4.5,0,0,0.0,0.0,0,0,0,,1,0,-1.16,0,177,68.7,41.5,50.1,,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Donovan Tabon,108939,QB,STETSON,1,0.0,1,1,28.0,2.3,0,0,0.0,0.0,0,0,0,,1,0,-0.1,0,302,9.1,36.9,59.9,49.5,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Josh McClurg,139440,QB,MOREHEAD,1,100.0,1,1,16.0,3.6,0,1,100.0,100.0,1,0,0,0.0,1,0,1.9,1,234,60.3,89.7,84.6,,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Chase Diehl,108933,QB,DUQUESNE,1,100.0,1,1,19.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,6.28,1,155,60.3,75.0,74.3,,0,0,1,0,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,68,68.0
Will Jones,60603,QB,MONMOUTH,1,100.0,1,1,0.0,1.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0.43,0,231,60.3,62.3,60.6,,0,0,1,0,100.0,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Hunter Raquet,82117,QB,JVILLE ST,1,100.0,1,1,11.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,2.95,1,196,63.7,57.9,56.6,60.0,0,0,1,0,100.0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Xander Werner,141661,WR,N ARIZONA,1,,0,1,,3.6,0,0,0.0,0.0,0,0,0,,1,0,-0.81,0,252,63.7,52.0,60.0,,0,0,1,1,0.0,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Owen Goldsberry,83300,WR,PENN,1,100.0,1,1,28.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1.01,1,267,72.6,58.0,76.6,,0,0,1,2,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0
Zach Haynes,105303,P,SE MO ST,1,100.0,1,1,-2.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,6.2,1,293,60.3,60.6,60.6,,0,0,1,0,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,35,35.0
Metrius Fleming,105030,WR,TENN TECH,1,100.0,1,1,5.0,4.85,0,0,0.0,0.0,0,0,1,100.0,2,1,-1.33,0,309,71.2,54.4,58.9,59.5,0,0,2,2,0.0,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Lan Larison,142157,HB,UC DAVIS,1,0.0,1,1,12.0,3.8,0,0,0.0,0.0,0,0,0,,1,0,-0.68,0,322,53.9,72.8,46.8,67.2,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ty Holden,104974,WR,PRVIEW A&M,1,100.0,1,1,21.0,2.7,0,0,0.0,100.0,1,0,1,0.0,1,0,5.72,1,270,68.0,61.5,78.3,,0,0,1,0,100.0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,35,35.0
Bronson Yoder,104872,HB,WM & MARY,1,100.0,1,1,-4.0,0.5,0,0,0.0,100.0,1,0,0,0.0,1,0,-1.36,0,348,74.6,81.8,60.4,80.8,0,0,1,1,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0
Donavyn Lester,104852,HB,WM & MARY,1,0.0,1,1,19.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,-0.77,0,348,73.6,83.6,54.8,85.7,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Chase Hart,142411,QB,WM & MARY,1,100.0,1,1,4.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,0.27,0,348,60.3,61.8,60.4,,0,0,1,0,100.0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Malachi Imoh,142414,HB,WM & MARY,1,0.0,1,1,-1.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,-4.85,0,348,24.5,81.6,46.1,79.8,0,1,1,0,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
JT Mayo,142420,WR,WM & MARY,1,0.0,1,1,30.0,3.4,0,0,0.0,0.0,0,0,1,,1,0,-0.88,0,348,76.0,51.0,58.0,76.9,0,0,1,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Travis Theis,104837,HB,S DAKOTA,1,0.0,1,1,32.0,3.0,0,0,0.0,0.0,0,0,1,,1,0,-1.05,0,291,80.8,81.8,50.1,83.4,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kiaran Turner,142565,WR,PRESBYTERN,4,100.0,1,1,24.0,4.45,0,0,0.0,100.0,1,0,2,0.0,2,0,1.28,1,271,42.8,56.9,61.1,42.9,0,0,4,3,50.0,50.0,118.8,50.0,1,0,0,0,0,0,0.0,63,63.0
Ryan Campbell,142618,HB,PRESBYTERN,2,100.0,1,1,4.0,2.5,0,0,0.0,0.0,0,0,0,100.0,1,1,-1.01,0,271,64.4,57.4,59.0,59.7,0,0,2,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Zach Zebrowski,104784,QB,S ILLINOIS,1,100.0,1,1,0.0,1.4,0,0,0.0,100.0,1,0,0,0.0,1,0,0.84,0,295,67.5,53.6,60.4,55.2,0,0,1,0,100.0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Dexter Boykin,91447,WR,N ALABAMA,1,0.0,1,1,30.0,4.0,0,0,0.0,0.0,0,0,0,,1,0,-0.87,0,389,74.0,71.6,49.9,,0,0,1,5,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Braxton Hughes,83544,QB,RICHMOND,1,0.0,1,1,6.0,2.95,0,0,0.0,0.0,0,0,1,,2,0,-0.4,0,276,67.6,49.2,49.8,57.3,0,0,2,0,0.0,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Giancarlo Woods,142801,WR,CAL POLY,1,0.0,1,1,8.0,3.5,0,0,0.0,0.0,0,0,0,,1,0,-0.52,0,129,82.2,68.0,25.3,,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Ruben Anderson,143013,P,BUCKNELL,1,0.0,1,1,20.0,2.0,0,0,0.0,0.0,0,0,1,,1,0,-1.44,0,125,11.1,45.7,60.5,49.3,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Xavier Gipson,104136,WR,STF AUSTIN,1,0.0,1,1,27.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,-1.14,0,301,70.5,91.2,50.8,67.1,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Max Brimigion,104117,WR,VA MILT IN,1,100.0,1,1,24.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1.09,1,336,72.5,61.1,58.4,,0,0,1,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,27,27.0
Eric Samuta,58006,LB,MURRAY ST,1,0.0,1,1,13.0,2.3,0,0,0.0,0.0,0,0,0,,1,0,-3.19,0,236,63.7,61.8,49.6,60.0,0,1,1,0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Shabari Davis,56170,CB,SE MO ST,1,0.0,1,1,34.0,3.2,0,0,0.0,0.0,0,1,0,,1,0,-0.54,0,293,39.1,36.0,37.0,,0,0,1,3,0.0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Noah Smith,104112,HB,SM HOUSTON,1,,0,1,,7.0,0,0,0.0,0.0,0,0,1,,1,0,-0.96,0,281,45.2,76.9,60.0,86.4,0,0,1,3,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Kobe Clark,86853,WR,ABILENE CH,2,,0,1,,4.7,0,0,0.0,0.0,0,0,2,,2,0,-1.21,0,100,76.0,77.1,55.4,55.4,0,0,2,0,0.0,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0
Charlie Maxwell,143253,WR,VALPO,1,0.0,1,1,21.0,4.6,0,0,0.0,0.0,0,0,0,,1,0,0.7,0,332,50.0,67.1,58.9,72.1,0,0,1,0,100.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Derek Ng,87238,K,HOLY CROSS,1,100.0,1,1,9.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,2.55,1,181,60.3,78.9,71.5,,0,0,1,0,100.0,,139.6,0.0,0,0,0,0,1,0,0.0,8,8.0
Steve DePaul,103958,QB,ROB MORRIS,1,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0.89,1,277,63.7,56.8,60.4,57.8,0,0,1,0,100.0,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Michael Haupert,87526,QB,INDIANA ST,3,100.0,1,1,8.0,3.97,0,0,0.0,100.0,1,0,1,0.0,3,0,0.04,1,191,79.2,65.7,77.2,60.2,0,0,3,0,66.7,0.0,118.8,0.0,0,2,0,0,0,0,0.0,18,18.0
Dante Chachere,103930,QB,PORTLAND,1,100.0,1,1,12.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,3.19,1,269,12.3,45.1,74.3,45.1,0,0,1,0,100.0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Zavier Scott,55123,WR,MAINE,1,100.0,1,1,-4.0,0.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0.41,0,212,80.5,59.0,60.6,69.7,0,0,1,1,100.0,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Andrew Brister,147711,QB,N COLORADO,1,100.0,1,1,9.0,3.0,0,0,0.0,100.0,1,0,1,0.0,1,0,2.29,1,253,60.3,71.4,71.9,,0,0,1,0,100.0,0.0,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Cam Skattebo,147787,HB,SACRAMENTO,1,0.0,1,1,11.0,3.2,0,0,0.0,0.0,0,0,0,,1,0,-0.55,0,279,83.3,91.2,55.3,96.0,0,0,1,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Zach Rush,103925,QB,N COLORADO,1,0.0,1,1,7.0,3.8,0,0,0.0,0.0,0,0,1,,1,0,-1.46,0,253,60.3,52.9,54.1,,0,0,1,0,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kendall McKoy,147953,QB,GARD-WEBB,1,100.0,1,1,3.0,3.0,0,0,0.0,100.0,1,0,1,0.0,1,0,1.45,1,171,63.7,66.4,70.4,58.2,0,0,1,0,100.0,0.0,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Aaron Vardell,103748,P,VA MILT IN,1,100.0,1,1,4.0,1.8,0,0,0.0,100.0,1,0,0,0.0,1,0,-1.34,0,336,60.3,61.1,60.6,,0,0,1,0,0.0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Jared Cooper,102394,HB,BUCKNELL,1,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0,0.0,1,0,-1.1,0,125,89.2,68.3,60.6,69.3,0,0,1,0,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
Baniko Harley,54989,WR,AUSTINPEAY,1,0.0,1,1,20.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,-0.95,0,116,82.2,73.0,37.5,,0,0,1,3,0.0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Ben Niesner,52155,P,VALPO,1,100.0,1,1,-2.0,1.9,0,0,0.0,0.0,0,0,0,100.0,1,1,-1.25,0,332,63.7,66.2,60.6,62.2,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
